Zeit_ID,Jahr,Monat,Stunde,Wochentag
4072,2020,1,5,Freitag
4073,2020,1,5,Samstag
4074,2020,1,5,Sonntag
4075,2020,1,6,Montag
4076,2020,1,6,Dienstag
4077,2020,1,6,Mittwoch
4078,2020,1,6,Donnerstag
4079,2020,1,6,Freitag
4080,2020,1,6,Samstag
4081,2020,1,6,Sonntag
4082,2020,1,7,Montag
4083,2020,1,7,Dienstag
4084,2020,1,7,Mittwoch
4085,2020,1,7,Donnerstag
4086,2020,1,7,Freitag
4087,2020,1,7,Samstag
4088,2020,1,7,Sonntag
4089,2020,1,8,Montag
4090,2020,1,8,Dienstag
4091,2020,1,8,Mittwoch
4092,2020,1,8,Donnerstag
4093,2020,1,8,Freitag
4094,2020,1,8,Samstag
4095,2020,1,8,Sonntag
4096,2020,1,9,Montag
4097,2020,1,9,Dienstag
4098,2020,1,9,Mittwoch
4099,2020,1,9,Donnerstag
4100,2020,1,9,Freitag
4101,2020,1,9,Samstag
4102,2020,1,9,Sonntag
4103,2020,1,10,Montag
4104,2020,1,10,Dienstag
4105,2020,1,10,Mittwoch
4106,2020,1,10,Donnerstag
4107,2020,1,10,Freitag
4108,2020,1,10,Samstag
4109,2020,1,10,Sonntag
4110,2020,1,11,Montag
4111,2020,1,11,Dienstag
4112,2020,1,11,Mittwoch
4113,2020,1,11,Donnerstag
4114,2020,1,11,Freitag
4115,2020,1,11,Samstag
4116,2020,1,11,Sonntag
4117,2020,1,12,Montag
4118,2020,1,12,Dienstag
4119,2020,1,12,Mittwoch
4120,2020,1,12,Donnerstag
4121,2020,1,12,Freitag
4122,2020,1,12,Samstag
4123,2020,1,12,Sonntag
4124,2020,1,13,Montag
4125,2020,1,13,Dienstag
4126,2020,1,13,Mittwoch
4127,2020,1,13,Donnerstag
4128,2020,1,13,Freitag
4129,2020,1,13,Samstag
4130,2020,1,13,Sonntag
4131,2020,1,14,Montag
4132,2020,1,14,Dienstag
4133,2020,1,14,Mittwoch
4134,2020,1,14,Donnerstag
4135,2020,1,14,Freitag
4136,2020,1,14,Samstag
4137,2020,1,14,Sonntag
4138,2020,1,15,Montag
4139,2020,1,15,Dienstag
4140,2020,1,15,Mittwoch
4141,2020,1,15,Donnerstag
4142,2020,1,15,Freitag
4143,2020,1,15,Samstag
4144,2020,1,15,Sonntag
4145,2020,1,16,Montag
4146,2020,1,16,Dienstag
4147,2020,1,16,Mittwoch
4148,2020,1,16,Donnerstag
4149,2020,1,16,Freitag
4150,2020,1,16,Samstag
4151,2020,1,16,Sonntag
4152,2020,1,17,Montag
4153,2020,1,17,Dienstag
4154,2020,1,17,Mittwoch
4155,2020,1,17,Donnerstag
4156,2020,1,17,Freitag
4157,2020,1,17,Samstag
4158,2020,1,17,Sonntag
4159,2020,1,18,Montag
4160,2020,1,18,Dienstag
4161,2020,1,18,Mittwoch
4162,2020,1,18,Donnerstag
4163,2020,1,18,Freitag
4164,2020,1,18,Samstag
4165,2020,1,18,Sonntag
4166,2020,1,19,Montag
4167,2020,1,19,Dienstag
4168,2020,1,19,Mittwoch
4169,2020,1,19,Donnerstag
4170,2020,1,19,Freitag
4171,2020,1,19,Samstag
4172,2020,1,19,Sonntag
4173,2020,1,20,Montag
4174,2020,1,20,Dienstag
4175,2020,1,20,Mittwoch
4176,2020,1,20,Donnerstag
4177,2020,1,20,Freitag
4178,2020,1,20,Samstag
4179,2020,1,20,Sonntag
4180,2020,1,21,Montag
4181,2020,1,21,Dienstag
4182,2020,1,21,Mittwoch
4183,2020,1,21,Donnerstag
4184,2020,1,21,Freitag
4185,2020,1,21,Samstag
4186,2020,1,21,Sonntag
4187,2020,1,22,Montag
4188,2020,1,22,Dienstag
4189,2020,1,22,Mittwoch
4190,2020,1,22,Donnerstag
4191,2020,1,22,Freitag
4192,2020,1,22,Samstag
4193,2020,1,22,Sonntag
4194,2020,1,23,Montag
4195,2020,1,23,Dienstag
4196,2020,1,23,Mittwoch
4197,2020,1,23,Donnerstag
4198,2020,1,23,Freitag
4199,2020,1,23,Samstag
4200,2020,1,23,Sonntag
4201,2020,2,0,Montag
4202,2020,2,0,Dienstag
4203,2020,2,0,Mittwoch
4204,2020,2,0,Donnerstag
4205,2020,2,0,Freitag
4206,2020,2,0,Samstag
4207,2020,2,0,Sonntag
4208,2020,2,1,Montag
4209,2020,2,1,Dienstag
4210,2020,2,1,Mittwoch
4211,2020,2,1,Donnerstag
4212,2020,2,1,Freitag
4213,2020,2,1,Samstag
4214,2020,2,1,Sonntag
4215,2020,2,2,Montag
4216,2020,2,2,Dienstag
4217,2020,2,2,Mittwoch
4218,2020,2,2,Donnerstag
4219,2020,2,2,Freitag
4220,2020,2,2,Samstag
4221,2020,2,2,Sonntag
4222,2020,2,3,Montag
4223,2020,2,3,Dienstag
4224,2020,2,3,Mittwoch
4225,2020,2,3,Donnerstag
4226,2020,2,3,Freitag
4227,2020,2,3,Samstag
4228,2020,2,3,Sonntag
4229,2020,2,4,Montag
4230,2020,2,4,Dienstag
4231,2020,2,4,Mittwoch
4232,2020,2,4,Donnerstag
4233,2020,2,4,Freitag
4234,2020,2,4,Samstag
4235,2020,2,4,Sonntag
4236,2020,2,5,Montag
4237,2020,2,5,Dienstag
4238,2020,2,5,Mittwoch
4239,2020,2,5,Donnerstag
4240,2020,2,5,Freitag
4241,2020,2,5,Samstag
4242,2020,2,5,Sonntag
4243,2020,2,6,Montag
4244,2020,2,6,Dienstag
4245,2020,2,6,Mittwoch
4246,2020,2,6,Donnerstag
4247,2020,2,6,Freitag
4248,2020,2,6,Samstag
4249,2020,2,6,Sonntag
4250,2020,2,7,Montag
4251,2020,2,7,Dienstag
4252,2020,2,7,Mittwoch
4253,2020,2,7,Donnerstag
4254,2020,2,7,Freitag
4255,2020,2,7,Samstag
4256,2020,2,7,Sonntag
4257,2020,2,8,Montag
4258,2020,2,8,Dienstag
4259,2020,2,8,Mittwoch
4260,2020,2,8,Donnerstag
4261,2020,2,8,Freitag
4262,2020,2,8,Samstag
4263,2020,2,8,Sonntag
4264,2020,2,9,Montag
4265,2020,2,9,Dienstag
4266,2020,2,9,Mittwoch
4267,2020,2,9,Donnerstag
4268,2020,2,9,Freitag
4269,2020,2,9,Samstag
4270,2020,2,9,Sonntag
4271,2020,2,10,Montag
4272,2020,2,10,Dienstag
4273,2020,2,10,Mittwoch
4274,2020,2,10,Donnerstag
4275,2020,2,10,Freitag
4276,2020,2,10,Samstag
4277,2020,2,10,Sonntag
4278,2020,2,11,Montag
4279,2020,2,11,Dienstag
4280,2020,2,11,Mittwoch
4281,2020,2,11,Donnerstag
4282,2020,2,11,Freitag
4283,2020,2,11,Samstag
4284,2020,2,11,Sonntag
4285,2020,2,12,Montag
4286,2020,2,12,Dienstag
4287,2020,2,12,Mittwoch
4288,2020,2,12,Donnerstag
4289,2020,2,12,Freitag
4290,2020,2,12,Samstag
4291,2020,2,12,Sonntag
4292,2020,2,13,Montag
4293,2020,2,13,Dienstag
4294,2020,2,13,Mittwoch
4295,2020,2,13,Donnerstag
4296,2020,2,13,Freitag
4297,2020,2,13,Samstag
4298,2020,2,13,Sonntag
4299,2020,2,14,Montag
4300,2020,2,14,Dienstag
4301,2020,2,14,Mittwoch
4302,2020,2,14,Donnerstag
4303,2020,2,14,Freitag
4304,2020,2,14,Samstag
4305,2020,2,14,Sonntag
4306,2020,2,15,Montag
4307,2020,2,15,Dienstag
4308,2020,2,15,Mittwoch
4309,2020,2,15,Donnerstag
4310,2020,2,15,Freitag
4311,2020,2,15,Samstag
4312,2020,2,15,Sonntag
4313,2020,2,16,Montag
4314,2020,2,16,Dienstag
4315,2020,2,16,Mittwoch
4316,2020,2,16,Donnerstag
4317,2020,2,16,Freitag
4318,2020,2,16,Samstag
4319,2020,2,16,Sonntag
4320,2020,2,17,Montag
4321,2020,2,17,Dienstag
4322,2020,2,17,Mittwoch
4323,2020,2,17,Donnerstag
4324,2020,2,17,Freitag
4325,2020,2,17,Samstag
4326,2020,2,17,Sonntag
4327,2020,2,18,Montag
4328,2020,2,18,Dienstag
4329,2020,2,18,Mittwoch
4330,2020,2,18,Donnerstag
4331,2020,2,18,Freitag
4332,2020,2,18,Samstag
4333,2020,2,18,Sonntag
4334,2020,2,19,Montag
4335,2020,2,19,Dienstag
4336,2020,2,19,Mittwoch
4337,2020,2,19,Donnerstag
4338,2020,2,19,Freitag
4339,2020,2,19,Samstag
4340,2020,2,19,Sonntag
4341,2020,2,20,Montag
4342,2020,2,20,Dienstag
4343,2020,2,20,Mittwoch
4344,2020,2,20,Donnerstag
4345,2020,2,20,Freitag
4346,2020,2,20,Samstag
4347,2020,2,20,Sonntag
4348,2020,2,21,Montag
4349,2020,2,21,Dienstag
4350,2020,2,21,Mittwoch
4351,2020,2,21,Donnerstag
4352,2020,2,21,Freitag
4353,2020,2,21,Samstag
4354,2020,2,21,Sonntag
4355,2020,2,22,Montag
4356,2020,2,22,Dienstag
4357,2020,2,22,Mittwoch
4358,2020,2,22,Donnerstag
4359,2020,2,22,Freitag
4360,2020,2,22,Samstag
4361,2020,2,22,Sonntag
4362,2020,2,23,Montag
4363,2020,2,23,Dienstag
4364,2020,2,23,Mittwoch
4365,2020,2,23,Donnerstag
4366,2020,2,23,Freitag
4367,2020,2,23,Samstag
4368,2020,2,23,Sonntag
4369,2020,3,0,Montag
4370,2020,3,0,Dienstag
4371,2020,3,0,Mittwoch
4372,2020,3,0,Donnerstag
4373,2020,3,0,Freitag
4374,2020,3,0,Samstag
4375,2020,3,0,Sonntag
4376,2020,3,1,Montag
4377,2020,3,1,Dienstag
4378,2020,3,1,Mittwoch
4379,2020,3,1,Donnerstag
4380,2020,3,1,Freitag
4381,2020,3,1,Samstag
4382,2020,3,1,Sonntag
4383,2020,3,2,Montag
4384,2020,3,2,Dienstag
4385,2020,3,2,Mittwoch
4386,2020,3,2,Donnerstag
4387,2020,3,2,Freitag
4388,2020,3,2,Samstag
4389,2020,3,2,Sonntag
4390,2020,3,3,Montag
4391,2020,3,3,Dienstag
4392,2020,3,3,Mittwoch
4393,2020,3,3,Donnerstag
4394,2020,3,3,Freitag
4395,2020,3,3,Samstag
4396,2020,3,3,Sonntag
4397,2020,3,4,Montag
4398,2020,3,4,Dienstag
4399,2020,3,4,Mittwoch
4400,2020,3,4,Donnerstag
4401,2020,3,4,Freitag
4402,2020,3,4,Samstag
4403,2020,3,4,Sonntag
4404,2020,3,5,Montag
4405,2020,3,5,Dienstag
4406,2020,3,5,Mittwoch
4407,2020,3,5,Donnerstag
4408,2020,3,5,Freitag
4409,2020,3,5,Samstag
4410,2020,3,5,Sonntag
4411,2020,3,6,Montag
4412,2020,3,6,Dienstag
4413,2020,3,6,Mittwoch
4414,2020,3,6,Donnerstag
4415,2020,3,6,Freitag
4416,2020,3,6,Samstag
4417,2020,3,6,Sonntag
4418,2020,3,7,Montag
4419,2020,3,7,Dienstag
4420,2020,3,7,Mittwoch
4421,2020,3,7,Donnerstag
4422,2020,3,7,Freitag
4423,2020,3,7,Samstag
4424,2020,3,7,Sonntag
4425,2020,3,8,Montag
4426,2020,3,8,Dienstag
4427,2020,3,8,Mittwoch
4428,2020,3,8,Donnerstag
4429,2020,3,8,Freitag
4430,2020,3,8,Samstag
4431,2020,3,8,Sonntag
4432,2020,3,9,Montag
4433,2020,3,9,Dienstag
4434,2020,3,9,Mittwoch
4435,2020,3,9,Donnerstag
4436,2020,3,9,Freitag
4437,2020,3,9,Samstag
4438,2020,3,9,Sonntag
4439,2020,3,10,Montag
4440,2020,3,10,Dienstag
4441,2020,3,10,Mittwoch
4442,2020,3,10,Donnerstag
4443,2020,3,10,Freitag
4444,2020,3,10,Samstag
4445,2020,3,10,Sonntag
4446,2020,3,11,Montag
4447,2020,3,11,Dienstag
4448,2020,3,11,Mittwoch
4449,2020,3,11,Donnerstag
4450,2020,3,11,Freitag
4451,2020,3,11,Samstag
4452,2020,3,11,Sonntag
4453,2020,3,12,Montag
4454,2020,3,12,Dienstag
4455,2020,3,12,Mittwoch
4456,2020,3,12,Donnerstag
4457,2020,3,12,Freitag
4458,2020,3,12,Samstag
4459,2020,3,12,Sonntag
4460,2020,3,13,Montag
4461,2020,3,13,Dienstag
4462,2020,3,13,Mittwoch
4463,2020,3,13,Donnerstag
4464,2020,3,13,Freitag
4465,2020,3,13,Samstag
4466,2020,3,13,Sonntag
4467,2020,3,14,Montag
4468,2020,3,14,Dienstag
4469,2020,3,14,Mittwoch
4470,2020,3,14,Donnerstag
4471,2020,3,14,Freitag
4472,2020,3,14,Samstag
4473,2020,3,14,Sonntag
4474,2020,3,15,Montag
4475,2020,3,15,Dienstag
4476,2020,3,15,Mittwoch
4477,2020,3,15,Donnerstag
4478,2020,3,15,Freitag
4479,2020,3,15,Samstag
4480,2020,3,15,Sonntag
4481,2020,3,16,Montag
4482,2020,3,16,Dienstag
4483,2020,3,16,Mittwoch
4484,2020,3,16,Donnerstag
4485,2020,3,16,Freitag
4486,2020,3,16,Samstag
4487,2020,3,16,Sonntag
4488,2020,3,17,Montag
4489,2020,3,17,Dienstag
4490,2020,3,17,Mittwoch
4491,2020,3,17,Donnerstag
4492,2020,3,17,Freitag
4493,2020,3,17,Samstag
4494,2020,3,17,Sonntag
4495,2020,3,18,Montag
4496,2020,3,18,Dienstag
4497,2020,3,18,Mittwoch
4498,2020,3,18,Donnerstag
4499,2020,3,18,Freitag
4500,2020,3,18,Samstag
4501,2020,3,18,Sonntag
4502,2020,3,19,Montag
4503,2020,3,19,Dienstag
4504,2020,3,19,Mittwoch
4505,2020,3,19,Donnerstag
4506,2020,3,19,Freitag
4507,2020,3,19,Samstag
4508,2020,3,19,Sonntag
4509,2020,3,20,Montag
4510,2020,3,20,Dienstag
4511,2020,3,20,Mittwoch
4512,2020,3,20,Donnerstag
4513,2020,3,20,Freitag
4514,2020,3,20,Samstag
4515,2020,3,20,Sonntag
4516,2020,3,21,Montag
4517,2020,3,21,Dienstag
4518,2020,3,21,Mittwoch
4519,2020,3,21,Donnerstag
4520,2020,3,21,Freitag
4521,2020,3,21,Samstag
4522,2020,3,21,Sonntag
4523,2020,3,22,Montag
4524,2020,3,22,Dienstag
4525,2020,3,22,Mittwoch
4526,2020,3,22,Donnerstag
4527,2020,3,22,Freitag
4528,2020,3,22,Samstag
4529,2020,3,22,Sonntag
4530,2020,3,23,Montag
4531,2020,3,23,Dienstag
4532,2020,3,23,Mittwoch
4533,2020,3,23,Donnerstag
4534,2020,3,23,Freitag
4535,2020,3,23,Samstag
4536,2020,3,23,Sonntag
4537,2020,4,0,Montag
4538,2020,4,0,Dienstag
4539,2020,4,0,Mittwoch
4540,2020,4,0,Donnerstag
4541,2020,4,0,Freitag
4542,2020,4,0,Samstag
4543,2020,4,0,Sonntag
4544,2020,4,1,Montag
4545,2020,4,1,Dienstag
4546,2020,4,1,Mittwoch
4547,2020,4,1,Donnerstag
4548,2020,4,1,Freitag
4549,2020,4,1,Samstag
4550,2020,4,1,Sonntag
4551,2020,4,2,Montag
4552,2020,4,2,Dienstag
4553,2020,4,2,Mittwoch
4554,2020,4,2,Donnerstag
4555,2020,4,2,Freitag
4556,2020,4,2,Samstag
4557,2020,4,2,Sonntag
4558,2020,4,3,Montag
4559,2020,4,3,Dienstag
4560,2020,4,3,Mittwoch
4561,2020,4,3,Donnerstag
4562,2020,4,3,Freitag
4563,2020,4,3,Samstag
4564,2020,4,3,Sonntag
4565,2020,4,4,Montag
4566,2020,4,4,Dienstag
4567,2020,4,4,Mittwoch
4568,2020,4,4,Donnerstag
4569,2020,4,4,Freitag
4570,2020,4,4,Samstag
4571,2020,4,4,Sonntag
4572,2020,4,5,Montag
4573,2020,4,5,Dienstag
4574,2020,4,5,Mittwoch
4575,2020,4,5,Donnerstag
4576,2020,4,5,Freitag
4577,2020,4,5,Samstag
4578,2020,4,5,Sonntag
4579,2020,4,6,Montag
4580,2020,4,6,Dienstag
4581,2020,4,6,Mittwoch
4582,2020,4,6,Donnerstag
4583,2020,4,6,Freitag
4584,2020,4,6,Samstag
4585,2020,4,6,Sonntag
4586,2020,4,7,Montag
4587,2020,4,7,Dienstag
4588,2020,4,7,Mittwoch
4589,2020,4,7,Donnerstag
4590,2020,4,7,Freitag
4591,2020,4,7,Samstag
4592,2020,4,7,Sonntag
4593,2020,4,8,Montag
4594,2020,4,8,Dienstag
4595,2020,4,8,Mittwoch
4596,2020,4,8,Donnerstag
4597,2020,4,8,Freitag
4598,2020,4,8,Samstag
4599,2020,4,8,Sonntag
4600,2020,4,9,Montag
4601,2020,4,9,Dienstag
4602,2020,4,9,Mittwoch
4603,2020,4,9,Donnerstag
4604,2020,4,9,Freitag
4605,2020,4,9,Samstag
4606,2020,4,9,Sonntag
4607,2020,4,10,Montag
4608,2020,4,10,Dienstag
4609,2020,4,10,Mittwoch
4610,2020,4,10,Donnerstag
4611,2020,4,10,Freitag
4612,2020,4,10,Samstag
4613,2020,4,10,Sonntag
4614,2020,4,11,Montag
4615,2020,4,11,Dienstag
4616,2020,4,11,Mittwoch
4617,2020,4,11,Donnerstag
4618,2020,4,11,Freitag
4619,2020,4,11,Samstag
4620,2020,4,11,Sonntag
4621,2020,4,12,Montag
4622,2020,4,12,Dienstag
4623,2020,4,12,Mittwoch
4624,2020,4,12,Donnerstag
4625,2020,4,12,Freitag
4626,2020,4,12,Samstag
4627,2020,4,12,Sonntag
4628,2020,4,13,Montag
4629,2020,4,13,Dienstag
4630,2020,4,13,Mittwoch
4631,2020,4,13,Donnerstag
4632,2020,4,13,Freitag
4633,2020,4,13,Samstag
4634,2020,4,13,Sonntag
4635,2020,4,14,Montag
4636,2020,4,14,Dienstag
4637,2020,4,14,Mittwoch
4638,2020,4,14,Donnerstag
4639,2020,4,14,Freitag
4640,2020,4,14,Samstag
4641,2020,4,14,Sonntag
4642,2020,4,15,Montag
4643,2020,4,15,Dienstag
4644,2020,4,15,Mittwoch
4645,2020,4,15,Donnerstag
4646,2020,4,15,Freitag
4647,2020,4,15,Samstag
4648,2020,4,15,Sonntag
4649,2020,4,16,Montag
4650,2020,4,16,Dienstag
4651,2020,4,16,Mittwoch
4652,2020,4,16,Donnerstag
4653,2020,4,16,Freitag
4654,2020,4,16,Samstag
4655,2020,4,16,Sonntag
4656,2020,4,17,Montag
4657,2020,4,17,Dienstag
4658,2020,4,17,Mittwoch
4659,2020,4,17,Donnerstag
4660,2020,4,17,Freitag
4661,2020,4,17,Samstag
4662,2020,4,17,Sonntag
4663,2020,4,18,Montag
4664,2020,4,18,Dienstag
4665,2020,4,18,Mittwoch
4666,2020,4,18,Donnerstag
4667,2020,4,18,Freitag
4668,2020,4,18,Samstag
4669,2020,4,18,Sonntag
4670,2020,4,19,Montag
4671,2020,4,19,Dienstag
4672,2020,4,19,Mittwoch
4673,2020,4,19,Donnerstag
4674,2020,4,19,Freitag
4675,2020,4,19,Samstag
4676,2020,4,19,Sonntag
4677,2020,4,20,Montag
4678,2020,4,20,Dienstag
4679,2020,4,20,Mittwoch
4680,2020,4,20,Donnerstag
4681,2020,4,20,Freitag
4682,2020,4,20,Samstag
4683,2020,4,20,Sonntag
4684,2020,4,21,Montag
4685,2020,4,21,Dienstag
4686,2020,4,21,Mittwoch
4687,2020,4,21,Donnerstag
4688,2020,4,21,Freitag
4689,2020,4,21,Samstag
4690,2020,4,21,Sonntag
4691,2020,4,22,Montag
4692,2020,4,22,Dienstag
4693,2020,4,22,Mittwoch
4694,2020,4,22,Donnerstag
4695,2020,4,22,Freitag
4696,2020,4,22,Samstag
4697,2020,4,22,Sonntag
4698,2020,4,23,Montag
4699,2020,4,23,Dienstag
4700,2020,4,23,Mittwoch
4701,2020,4,23,Donnerstag
4702,2020,4,23,Freitag
4703,2020,4,23,Samstag
4704,2020,4,23,Sonntag
4705,2020,5,0,Montag
4706,2020,5,0,Dienstag
4707,2020,5,0,Mittwoch
4708,2020,5,0,Donnerstag
4709,2020,5,0,Freitag
4710,2020,5,0,Samstag
4711,2020,5,0,Sonntag
4712,2020,5,1,Montag
4713,2020,5,1,Dienstag
4714,2020,5,1,Mittwoch
4715,2020,5,1,Donnerstag
4716,2020,5,1,Freitag
4717,2020,5,1,Samstag
4718,2020,5,1,Sonntag
4719,2020,5,2,Montag
4720,2020,5,2,Dienstag
4721,2020,5,2,Mittwoch
4722,2020,5,2,Donnerstag
4723,2020,5,2,Freitag
4724,2020,5,2,Samstag
4725,2020,5,2,Sonntag
4726,2020,5,3,Montag
4727,2020,5,3,Dienstag
4728,2020,5,3,Mittwoch
4729,2020,5,3,Donnerstag
4730,2020,5,3,Freitag
4731,2020,5,3,Samstag
4732,2020,5,3,Sonntag
4733,2020,5,4,Montag
4734,2020,5,4,Dienstag
4735,2020,5,4,Mittwoch
4736,2020,5,4,Donnerstag
4737,2020,5,4,Freitag
4738,2020,5,4,Samstag
4739,2020,5,4,Sonntag
4740,2020,5,5,Montag
4741,2020,5,5,Dienstag
4742,2020,5,5,Mittwoch
4743,2020,5,5,Donnerstag
4744,2020,5,5,Freitag
4745,2020,5,5,Samstag
4746,2020,5,5,Sonntag
4747,2020,5,6,Montag
4748,2020,5,6,Dienstag
4749,2020,5,6,Mittwoch
4750,2020,5,6,Donnerstag
4751,2020,5,6,Freitag
4752,2020,5,6,Samstag
4753,2020,5,6,Sonntag
4754,2020,5,7,Montag
4755,2020,5,7,Dienstag
4756,2020,5,7,Mittwoch
4757,2020,5,7,Donnerstag
4758,2020,5,7,Freitag
4759,2020,5,7,Samstag
4760,2020,5,7,Sonntag
4761,2020,5,8,Montag
4762,2020,5,8,Dienstag
4763,2020,5,8,Mittwoch
4764,2020,5,8,Donnerstag
4765,2020,5,8,Freitag
4766,2020,5,8,Samstag
4767,2020,5,8,Sonntag
4768,2020,5,9,Montag
4769,2020,5,9,Dienstag
4770,2020,5,9,Mittwoch
4771,2020,5,9,Donnerstag
4772,2020,5,9,Freitag
4773,2020,5,9,Samstag
4774,2020,5,9,Sonntag
4775,2020,5,10,Montag
4776,2020,5,10,Dienstag
4777,2020,5,10,Mittwoch
4778,2020,5,10,Donnerstag
4779,2020,5,10,Freitag
4780,2020,5,10,Samstag
4781,2020,5,10,Sonntag
4782,2020,5,11,Montag
4783,2020,5,11,Dienstag
4784,2020,5,11,Mittwoch
4785,2020,5,11,Donnerstag
4786,2020,5,11,Freitag
4787,2020,5,11,Samstag
4788,2020,5,11,Sonntag
4789,2020,5,12,Montag
4790,2020,5,12,Dienstag
4791,2020,5,12,Mittwoch
4792,2020,5,12,Donnerstag
4793,2020,5,12,Freitag
4794,2020,5,12,Samstag
4795,2020,5,12,Sonntag
4796,2020,5,13,Montag
4797,2020,5,13,Dienstag
4798,2020,5,13,Mittwoch
4799,2020,5,13,Donnerstag
4800,2020,5,13,Freitag
4801,2020,5,13,Samstag
4802,2020,5,13,Sonntag
4803,2020,5,14,Montag
4804,2020,5,14,Dienstag
4805,2020,5,14,Mittwoch
4806,2020,5,14,Donnerstag
4807,2020,5,14,Freitag
4808,2020,5,14,Samstag
4809,2020,5,14,Sonntag
4810,2020,5,15,Montag
4811,2020,5,15,Dienstag
4812,2020,5,15,Mittwoch
4813,2020,5,15,Donnerstag
4814,2020,5,15,Freitag
4815,2020,5,15,Samstag
4816,2020,5,15,Sonntag
4817,2020,5,16,Montag
4818,2020,5,16,Dienstag
4819,2020,5,16,Mittwoch
4820,2020,5,16,Donnerstag
4821,2020,5,16,Freitag
4822,2020,5,16,Samstag
4823,2020,5,16,Sonntag
4824,2020,5,17,Montag
4825,2020,5,17,Dienstag
4826,2020,5,17,Mittwoch
4827,2020,5,17,Donnerstag
4828,2020,5,17,Freitag
4829,2020,5,17,Samstag
4830,2020,5,17,Sonntag
4831,2020,5,18,Montag
4832,2020,5,18,Dienstag
4833,2020,5,18,Mittwoch
4834,2020,5,18,Donnerstag
4835,2020,5,18,Freitag
4836,2020,5,18,Samstag
4837,2020,5,18,Sonntag
4838,2020,5,19,Montag
4839,2020,5,19,Dienstag
4840,2020,5,19,Mittwoch
4841,2020,5,19,Donnerstag
4842,2020,5,19,Freitag
4843,2020,5,19,Samstag
4844,2020,5,19,Sonntag
4845,2020,5,20,Montag
4846,2020,5,20,Dienstag
4847,2020,5,20,Mittwoch
4848,2020,5,20,Donnerstag
4849,2020,5,20,Freitag
4850,2020,5,20,Samstag
4851,2020,5,20,Sonntag
4852,2020,5,21,Montag
4853,2020,5,21,Dienstag
4854,2020,5,21,Mittwoch
4855,2020,5,21,Donnerstag
4856,2020,5,21,Freitag
4857,2020,5,21,Samstag
4858,2020,5,21,Sonntag
4859,2020,5,22,Montag
4860,2020,5,22,Dienstag
4861,2020,5,22,Mittwoch
4862,2020,5,22,Donnerstag
4863,2020,5,22,Freitag
4864,2020,5,22,Samstag
4865,2020,5,22,Sonntag
4866,2020,5,23,Montag
4867,2020,5,23,Dienstag
4868,2020,5,23,Mittwoch
4869,2020,5,23,Donnerstag
4870,2020,5,23,Freitag
4871,2020,5,23,Samstag
4872,2020,5,23,Sonntag
4873,2020,6,0,Montag
4874,2020,6,0,Dienstag
4875,2020,6,0,Mittwoch
4876,2020,6,0,Donnerstag
4877,2020,6,0,Freitag
4878,2020,6,0,Samstag
4879,2020,6,0,Sonntag
4880,2020,6,1,Montag
4881,2020,6,1,Dienstag
4882,2020,6,1,Mittwoch
4883,2020,6,1,Donnerstag
4884,2020,6,1,Freitag
4885,2020,6,1,Samstag
4886,2020,6,1,Sonntag
4887,2020,6,2,Montag
4888,2020,6,2,Dienstag
4889,2020,6,2,Mittwoch
4890,2020,6,2,Donnerstag
4891,2020,6,2,Freitag
4892,2020,6,2,Samstag
4893,2020,6,2,Sonntag
4894,2020,6,3,Montag
4895,2020,6,3,Dienstag
4896,2020,6,3,Mittwoch
4897,2020,6,3,Donnerstag
4898,2020,6,3,Freitag
4899,2020,6,3,Samstag
4900,2020,6,3,Sonntag
4901,2020,6,4,Montag
4902,2020,6,4,Dienstag
4903,2020,6,4,Mittwoch
4904,2020,6,4,Donnerstag
4905,2020,6,4,Freitag
4906,2020,6,4,Samstag
4907,2020,6,4,Sonntag
4908,2020,6,5,Montag
4909,2020,6,5,Dienstag
4910,2020,6,5,Mittwoch
4911,2020,6,5,Donnerstag
4912,2020,6,5,Freitag
4913,2020,6,5,Samstag
4914,2020,6,5,Sonntag
4915,2020,6,6,Montag
4916,2020,6,6,Dienstag
4917,2020,6,6,Mittwoch
4918,2020,6,6,Donnerstag
4919,2020,6,6,Freitag
4920,2020,6,6,Samstag
4921,2020,6,6,Sonntag
4922,2020,6,7,Montag
4923,2020,6,7,Dienstag
4924,2020,6,7,Mittwoch
4925,2020,6,7,Donnerstag
4926,2020,6,7,Freitag
4927,2020,6,7,Samstag
4928,2020,6,7,Sonntag
4929,2020,6,8,Montag
4930,2020,6,8,Dienstag
4931,2020,6,8,Mittwoch
4932,2020,6,8,Donnerstag
4933,2020,6,8,Freitag
4934,2020,6,8,Samstag
4935,2020,6,8,Sonntag
4936,2020,6,9,Montag
4937,2020,6,9,Dienstag
4938,2020,6,9,Mittwoch
4939,2020,6,9,Donnerstag
4940,2020,6,9,Freitag
4941,2020,6,9,Samstag
4942,2020,6,9,Sonntag
4943,2020,6,10,Montag
4944,2020,6,10,Dienstag
4945,2020,6,10,Mittwoch
4946,2020,6,10,Donnerstag
4947,2020,6,10,Freitag
4948,2020,6,10,Samstag
4949,2020,6,10,Sonntag
4950,2020,6,11,Montag
4951,2020,6,11,Dienstag
4952,2020,6,11,Mittwoch
4953,2020,6,11,Donnerstag
4954,2020,6,11,Freitag
4955,2020,6,11,Samstag
4956,2020,6,11,Sonntag
4957,2020,6,12,Montag
4958,2020,6,12,Dienstag
4959,2020,6,12,Mittwoch
4960,2020,6,12,Donnerstag
