Verkehrsaufkommen_ID,Anzahl_KFZ,Geschwindigkeit_KFZ,Anzahl_PKW,Geschwindigkeit_PKW,Anzahl_LKW,Geschwindigkeit_LKW,Zeit_ID_FK,Verkehrsdetektor_ID_FK
940,45.35591603053435,46.50858778625954,41.42557251908397,47.1736641221374,3.9293893129770994,29.61354961832061,4556,001
941,66.40366972477064,45.10091743119266,60.97477064220183,45.87232415902141,5.428899082568807,28.672018348623855,4724,001
942,104.17507136060894,44.90960989533777,97.59086584205518,45.52806850618459,7.005708848715509,28.805899143672693,4892,001
943,116.35400763358778,44.969465648854964,110.0,45.66412213740458,6.351145038167939,28.693702290076335,5060,001
944,128.4655563966692,46.18470855412566,122.21347464042393,46.68584405753217,6.505677517032551,29.628311884935655,5228,001
945,118.30179754020814,45.902554399243144,111.02743614001892,46.512771996215704,9.359508041627247,30.232734153263955,5396,001
946,96.56589861751152,47.261751152073735,93.1815668202765,47.714285714285715,7.140092165898618,26.45806451612903,5564,001
947,65.58119658119658,47.14624881291548,60.53656220322887,47.74833808167141,5.040835707502374,29.744539411206077,5732,001
948,64.89207258834766,45.48328557784145,59.119388729703914,45.98949379178605,5.771728748806113,25.508118433619867,5900,001
949,59.32439926062847,46.73105360443623,54.34935304990758,47.09519408502773,4.973197781885397,26.70702402957486,6068,001
950,65.46803652968036,47.50342465753425,60.39041095890411,47.79109589041096,5.077625570776256,29.013698630136986,6236,001
951,89.36514522821577,43.78630705394191,82.24273858921161,43.64730290456431,7.060165975103734,39.066390041493776,6404,002
952,77.20132743362832,43.80309734513274,70.68805309734513,43.6570796460177,6.43141592920354,40.123893805309734,6572,009
953,87.06284658040666,43.55268022181146,79.05360443622921,43.28280961182995,7.929759704251387,40.63770794824399,6740,005
954,130.42671009771988,45.846905537459286,121.33876221498372,45.442996742671006,9.04885993485342,41.0586319218241,6908,005
955,133.6652777777778,45.15138888888889,124.4375,44.90972222222222,9.155555555555555,40.888888888888886,7076,005
956,135.4244966442953,45.79362416107382,126.1258389261745,45.47315436241611,9.25,40.98154362416108,7244,005
957,142.64050235478808,46.031397174254316,134.36106750392466,45.77080062794349,8.222919937205651,40.15541601255887,7412,005
958,143.30541237113403,44.47164948453608,133.2770618556701,44.358247422680414,9.97938144329897,40.30670103092783,7580,005
959,135.90119250425894,46.26064735945486,129.12606473594548,46.0221465076661,6.703577512776832,39.674616695059626,7748,005
960,116.09578544061303,47.97892720306513,110.19923371647509,47.86973180076628,5.823754789272031,37.07854406130268,7916,005
961,143.57214428857716,50.75751503006012,136.57915831663325,51.3687374749499,6.993987975951904,27.83266533066132,21,001
962,141.27844311377245,51.535928143712574,133.39421157684632,52.119760479041915,7.884231536926148,31.251497005988025,189,001
963,141.56050955414014,48.89936305732484,133.1872611464968,49.38980891719745,8.369426751592357,29.352866242038218,357,001
964,140.60536398467434,48.56704980842912,135.055938697318,49.067432950191574,5.550191570881226,27.875095785440614,525,001
965,145.61809523809524,48.381904761904764,140.39142857142858,48.93333333333333,5.222857142857142,27.911428571428573,693,001
966,157.63333333333333,48.03047619047619,150.25714285714287,48.597142857142856,7.376190476190477,28.425714285714285,861,001
967,141.73318042813455,48.19266055045872,136.67354740061162,48.714831804281346,5.058868501529052,27.72553516819572,1029,001
968,139.3444976076555,48.143540669856456,134.2133971291866,48.56363636363636,5.1291866028708135,27.832535885167463,1197,001
969,149.18634969325154,47.644171779141104,143.53680981595093,48.26687116564417,5.648773006134969,28.144171779141104,1365,001
970,149.59796437659034,45.9236641221374,145.11577608142494,46.50763358778626,4.479643765903308,25.44529262086514,1533,001
971,158.39809523809524,48.301904761904765,151.30380952380952,48.90380952380952,7.345714285714286,27.176190476190477,1701,001
972,146.96786534047436,50.061208875286916,142.00153022188218,50.61208875286916,4.966335118592196,25.167559296097934,1869,001
973,144.78557692307692,49.23365384615385,137.26153846153846,49.76826923076923,7.523076923076923,27.0,2037,001
974,149.1779257849667,47.90960989533777,141.82588011417698,48.57469077069457,7.351094196003806,27.788772597526165,2205,001
975,146.5185185185185,47.22222222222222,139.87179487179486,47.673314339981005,6.645773979107313,25.905982905982906,2373,001
976,139.99241706161138,46.308056872037916,134.3004739336493,46.87014218009479,5.691943127962086,25.753554502369667,2541,001
977,152.67616334283002,46.610636277302945,146.55080721747387,47.08357075023741,6.1253561253561255,26.76068376068376,2709,001
978,157.14274867122248,46.53910402429764,151.93470007593015,46.91571753986332,5.205770690964313,26.200455580865604,2877,001
979,136.88429752066116,45.09208972845337,130.39079102715468,45.63164108618654,6.4923258559622194,25.73081463990555,3045,001
980,156.41895734597156,46.21327014218009,150.81042654028437,46.57156398104265,5.608530805687204,28.081516587677726,3213,001
981,163.0799086757991,46.112633181126334,157.720700152207,46.51598173515982,5.358447488584475,26.360730593607308,3381,001
982,150.53483992467042,45.47080979284369,145.25612052730696,45.80979284369115,5.278719397363465,25.819209039548024,3549,001
983,165.22201138519924,46.099620493358636,160.48481973434536,46.55882352941177,8.309297912713472,27.119544592030362,3717,001
984,155.27024981074942,46.58516275548827,146.82740348221046,47.00908402725208,8.442846328538986,27.67221801665405,3885,001
985,146.38579654510556,47.55374280230326,138.16506717850288,47.94241842610365,8.219769673704414,27.02687140115163,4053,001
986,161.7290076335878,46.68225190839695,154.06870229007635,47.33110687022901,10.419847328244275,25.982824427480917,4221,001
987,111.39048562933597,45.04658077304261,104.52229930624381,45.39147670961348,6.8681863230921705,24.15659068384539,4389,001
988,46.673352435530084,46.213944603629415,44.52340019102197,46.7163323782235,2.451766953199618,21.975167144221587,4557,001
989,65.6890756302521,45.12146676852559,62.48663101604278,45.42857142857143,3.200916730328495,20.832696715049657,4725,001
990,109.07509505703422,45.25,102.02471482889734,45.67490494296578,7.279467680608365,23.89163498098859,4893,001
991,134.41563393708293,45.42135367016206,127.71877979027646,45.79313632030505,6.891325071496664,24.169685414680647,5061,001
992,144.07061503416855,46.12680334092635,138.7547456340167,46.29840546697039,5.312832194381169,26.289293849658314,5229,001
993,130.69593956562795,45.555240793201136,127.31822474032106,45.84324834749764,5.8876298394712,26.820585457979227,5397,001
994,104.51033386327504,45.550079491255964,99.75993640699524,46.047694753577105,8.578696343402227,25.05087440381558,5565,001
995,74.33080424886191,45.443854324734446,70.76858877086495,45.91729893778452,4.720789074355084,23.442336874051595,5733,001
996,64.36852207293666,46.79462571976968,62.11228406909789,47.33301343570058,6.655470249520153,23.16602687140115,5901,001
997,61.57063197026022,48.2592936802974,57.5631970260223,48.82156133828996,4.006505576208179,23.33921933085502,6069,001
998,65.22004608294931,46.47695852534562,60.24078341013825,46.91935483870968,4.978110599078341,24.592165898617512,6237,001
999,91.41011235955057,45.21067415730337,85.48595505617978,45.13483146067416,5.876404494382022,33.40449438202247,6405,005
1000,84.2512077294686,43.01932367149758,79.76811594202898,42.830917874396135,4.415458937198068,33.789855072463766,6573,005
1001,89.64097744360902,43.973684210526315,84.70488721804512,43.796992481203006,4.845864661654136,33.099624060150376,6741,005
1002,134.84142394822007,44.85760517799353,128.61326860841424,44.69417475728155,6.179611650485437,34.7831715210356,6909,005
1003,149.8828250401284,45.31942215088282,143.1011235955056,45.048154093097914,6.73354735152488,35.31621187800963,7077,005
1004,151.56907477820025,45.48669201520912,144.86945500633715,45.29531051964512,6.636248415716096,36.68187579214195,7245,005
1005,158.3182527301092,46.031201248049925,149.49765990639625,45.84243369734789,8.776911076443058,36.24804992199688,7413,005
1006,160.8236040609137,46.11675126903553,153.5241116751269,45.923857868020306,7.23984771573604,37.21573604060914,7581,005
1007,149.0605042016807,47.39495798319328,143.85546218487394,47.436974789915965,5.136134453781513,34.44873949579832,7749,005
1008,122.3277661795407,47.085594989561585,116.5553235908142,46.87891440501044,5.713987473903966,34.91022964509395,7917,005
1009,65.0345937248592,51.872083668543844,59.21962992759453,52.92759452936444,5.815768302493966,34.193885760257444,23,001
1010,65.717,50.115,57.644,51.134,8.073,37.018,191,001
1011,68.36346336822074,50.46527117031399,60.16175071360609,51.54804947668887,8.19790675547098,36.617507136060894,359,001
1012,70.38432122370936,48.365200764818354,61.46462715105162,49.77437858508604,8.917782026768643,34.80783938814532,527,001
1013,75.42412746585735,48.595599393019725,67.31866464339909,49.82776934749621,8.10546282245827,34.01213960546282,695,001
1014,76.09867172675521,48.36907020872865,66.08728652751424,49.72296015180266,10.011385199240987,34.54933586337761,863,001
1015,74.95038759689922,47.83565891472868,65.82248062015503,49.211627906976744,9.127131782945737,34.87674418604651,1031,001
1016,69.3933014354067,48.04880382775119,59.97224880382775,49.45933014354067,9.41913875598086,34.61148325358852,1199,001
1017,75.34416826003824,47.20745697896749,66.0755258126195,48.6434034416826,9.267686424474187,33.54397705544933,1367,001
1018,69.4594180704441,47.431087289433385,61.25267993874426,48.67687595712098,8.205972434915774,34.32924961715161,1535,001
1019,70.46343779677113,48.16524216524216,63.15384615384615,49.22412155745489,7.287749287749287,34.24121557454891,1703,001
1020,67.1298076923077,50.64807692307692,62.07884615384615,51.65096153846154,5.0509615384615385,31.459615384615386,1871,001
1021,111.48723897911833,49.94972931167827,104.7122969837587,50.78886310904873,6.773395204949729,33.34416086620263,2039,001
1022,70.60989533777355,48.466222645099904,63.35299714557564,49.62036156041865,7.256898192197907,34.02664129400571,2207,001
1023,70.28151658767773,47.95355450236967,63.04549763033175,49.03317535545024,7.234123222748815,33.59905213270142,2375,001
1024,71.00378787878788,46.01590909090909,61.535606060606064,47.23106060606061,9.468939393939394,33.676515151515154,2543,001
1025,70.57075471698113,46.08584905660377,61.56792452830189,47.508490566037736,9.002830188679246,33.60471698113208,2711,001
1026,79.11934673366834,46.199748743718594,70.2713567839196,47.379396984924625,8.847989949748744,33.68969849246231,2879,001
1027,80.48333333333333,45.847727272727276,71.5810606060606,47.18712121212121,8.899242424242424,32.67424242424242,3047,001
1028,78.94711992445704,45.610009442870634,70.36638338054769,46.81869688385269,8.581680830972616,33.36827195467422,3215,001
1029,76.89772727272727,46.50757575757576,67.81818181818181,47.765151515151516,9.077020202020202,33.26010101010101,3383,001
1030,72.85779122541604,45.48260211800302,65.99697428139183,46.50075642965204,6.859304084720121,31.70423600605144,3551,001
1031,76.91271347248576,48.24952561669829,69.05597722960152,49.294117647058826,9.00853889943074,34.33870967741935,3719,001
1032,81.48069644208933,46.92127176381529,71.44360333080999,47.82588947766843,10.074186222558668,32.55412566237699,3887,001
1033,70.20689655172414,47.36494252873563,61.96360153256705,48.3448275862069,8.14655172413793,33.07854406130268,4055,001
1034,72.74952198852772,47.990439770554495,70.05162523900573,48.8585086042065,7.67112810707457,33.01625239005736,4223,001
1035,59.13937547600914,46.19192688499619,51.169078446306166,46.92993145468393,7.942117288651942,34.76009139375476,4391,001
1036,50.99904397705545,45.639579349904395,43.82217973231358,46.606118546845124,7.366156787762907,33.82791586998088,4559,001
1037,52.81297709923664,44.716603053435115,44.719465648854964,45.89790076335878,8.090648854961833,33.30534351145038,4727,001
1038,67.94144486692015,44.954372623574145,59.7148288973384,45.79087452471483,8.223574144486692,32.66007604562738,4895,001
1039,67.65204957102002,45.449952335557676,59.181124880838894,46.496663489037175,8.471877979027646,33.069590085795994,5063,001
1040,77.13187855787476,45.673624288425046,68.78273244781784,46.75047438330171,8.622390891840608,32.44592030360531,5231,001
1041,71.24583963691377,45.36157337367625,64.79425113464448,46.35627836611195,9.552950075642965,33.29878971255673,5399,001
1042,57.860889395667044,44.78449258836944,53.640820980615736,45.5769669327252,10.79133409350057,33.94982896237172,5567,001
1043,53.59047619047619,45.80285714285714,47.03904761904762,46.69238095238095,6.55047619047619,34.39523809523809,5735,001
1044,54.75498575498575,47.75118708452042,49.05698005698006,48.364672364672366,5.698005698005698,33.08926875593542,5903,001
1045,54.301162790697674,49.39883720930233,48.406976744186046,50.402325581395345,9.223255813953488,33.34651162790698,6071,001
1046,54.486454652532395,45.56890459363957,46.791519434628974,46.11425206124853,7.693757361601884,31.280329799764427,6239,001
1047,82.33898305084746,46.02179176755448,69.72639225181598,46.01452784503632,12.525423728813559,45.7772397094431,6407,002
1048,89.4144927536232,43.18260869565217,77.67536231884058,43.255072463768116,11.678260869565218,42.10144927536232,6575,009
1049,77.76576576576576,44.93693693693694,66.43243243243244,44.627627627627625,11.303303303303304,43.47747747747748,6743,009
1050,87.51366120218579,44.71402550091074,75.35701275045537,44.4608378870674,12.100182149362476,45.123861566484514,6911,005
1051,90.51044083526682,44.932714617169374,79.10440835266822,44.69373549883991,11.336426914153133,44.82134570765661,7079,009
1052,87.05675146771037,45.10176125244618,76.70450097847358,44.827788649706456,10.279843444227005,44.62818003913895,7247,005
1053,82.43458980044346,44.933481152993345,71.15077605321508,44.7450110864745,11.223946784922395,43.33924611973392,7415,006
1054,88.89018691588785,44.799065420560744,79.66355140186916,44.60280373831776,9.177570093457945,43.992990654205606,7583,005
1055,88.42190669371196,46.37525354969574,80.76470588235294,46.35699797160243,7.574036511156186,43.67748478701826,7751,005
1056,82.17241379310344,46.48029556650246,74.35467980295566,46.36945812807882,7.714285714285714,44.93103448275862,7919,006
1057,69.51855566700101,52.47642928786359,63.28385155466399,53.577733199598796,6.233701103309929,34.753259779338016,25,001
1058,71.56513026052104,51.18236472945892,64.00701402805612,52.309619238476955,7.556112224448897,36.97194388777555,193,001
1059,74.18042813455658,51.915902140672785,66.04434250764525,53.11926605504587,8.136085626911315,35.723241590214066,361,001
1060,75.1890166028097,47.41379310344828,66.15197956577266,48.94380587484036,9.997445721583652,33.78927203065134,529,001
1061,75.58093797276854,48.947806354009074,67.11573373676248,50.33358547655068,8.46444780635401,33.26626323751891,697,001
1062,83.465204957102,48.36224976167779,73.25452812202097,49.80362249761678,10.208770257387988,34.02001906577693,865,001
1063,83.83444976076555,48.007655502392346,74.6,49.31674641148325,9.23444976076555,34.66315789473684,1033,001
1064,76.31331793687451,47.90762124711316,67.15165511932256,49.28945342571209,9.16089299461124,33.82371054657429,1201,001
1065,80.6,47.95406698564593,71.90047846889952,49.33205741626794,8.698564593301436,31.885167464114833,1369,001
1066,76.53721374045801,48.00381679389313,69.08301526717557,48.99236641221374,7.451335877862595,32.24141221374046,1537,001
1067,77.0045766590389,48.036613272311214,70.56445461479787,49.07932875667429,8.944317315026698,34.73379099923722,1705,001
1068,76.40535372848949,51.94933078393881,70.52103250478011,52.93690248565966,5.8833652007648185,34.522944550669216,1873,001
1069,73.16973886328725,50.39938556067588,66.215821812596,51.4715821812596,6.953917050691245,34.25268817204301,2041,001
1070,77.1604938271605,48.42260208926876,70.35897435897436,49.495726495726494,6.802469135802469,32.57169990503324,2209,001
1071,77.06178707224335,49.64448669201521,71.74144486692015,50.254752851711025,5.320342205323194,33.63022813688213,2377,001
1072,77.24834749763929,46.3862134088763,67.2766761095373,47.74409820585458,9.970727101038715,33.787535410764875,2545,001
1073,80.94712990936556,47.25906344410876,72.61858006042296,48.59592145015106,8.327794561933535,32.3678247734139,2713,001
1074,87.84834123222748,47.16303317535545,77.9781990521327,48.387677725118486,9.869194312796209,34.18104265402844,2881,001
1075,89.2877358490566,46.15943396226415,81.18773584905661,47.45,8.100943396226414,32.717924528301886,3049,001
1076,86.53021148036254,45.75226586102719,78.24244712990937,46.93655589123867,8.287764350453172,32.829305135951664,3217,001
1077,84.124410933082,45.832233741753065,75.29500471253534,47.082940622054664,8.82846371347785,33.236569274269556,3385,001
1078,88.55060422960725,47.55060422960725,80.39954682779457,48.50226586102719,8.149546827794563,32.82175226586103,3553,001
1079,80.68216318785579,48.76375711574953,76.11669829222011,49.71631878557875,7.688804554079696,34.225806451612904,3721,001
1080,77.57944814462417,48.138915318744054,69.45670789724072,49.085632730732634,8.123691722169362,31.249286393910563,3889,001
1081,76.77794793261869,47.49234303215926,68.31699846860643,48.415773353751916,8.7947932618683,32.70290964777948,4057,001
1082,77.98476190476191,48.18857142857143,71.9752380952381,49.357142857142854,9.01142857142857,34.392380952380954,4225,001
1083,60.846666666666664,46.17809523809524,56.22,47.19428571428571,8.548571428571428,33.161904761904765,4393,001
1084,50.296409472880065,45.84873949579832,42.342245989304814,46.847211611917494,8.680672268907562,33.45454545454545,4561,001
1085,52.293218720152815,45.05635148042025,47.220630372492835,45.98949379178605,8.1432664756447,30.770773638968482,4729,001
1086,79.8807251908397,44.80152671755725,69.21564885496183,45.778625954198475,10.663167938931299,33.31393129770992,4897,001
1087,68.61462300076161,45.37852246763138,60.69383092155369,46.454683929931456,7.917745620715918,32.62985529322163,5065,001
1088,76.99337121212122,45.90340909090909,68.70738636363636,46.82954545454545,8.285984848484848,32.984848484848484,5233,001
1089,74.8254716981132,45.074528301886794,65.37830188679246,45.99339622641509,11.841509433962264,32.79528301886793,5401,001
1090,64.99092409240924,45.74669966996699,57.78630363036304,46.46369636963696,8.862211221122113,31.84240924092409,5569,001
1091,55.34499054820416,45.338374291115315,48.351606805293,46.35727788279773,7.687145557655954,32.37712665406427,5737,001
1092,52.935312024353124,46.89345509893455,46.78310502283105,47.60654490106545,6.15296803652968,32.54794520547945,5905,001
1093,58.29556074766355,48.248831775700936,51.67640186915888,49.149532710280376,7.242990654205608,32.60864485981308,6073,001
1094,55.24426605504587,46.70871559633027,49.00917431192661,47.56422018348624,7.011467889908257,32.44266055045872,6241,001
1095,80.71376811594203,46.78260869565217,69.8586956521739,46.94927536231884,10.80072463768116,45.44202898550725,6409,001
1096,76.2266355140187,44.50233644859813,64.19859813084112,44.51168224299065,11.967289719626168,43.941588785046726,6577,009
1097,79.03134796238244,44.05015673981191,66.47648902821317,43.66771159874608,12.495297805642632,43.65203761755486,6745,005
1098,86.75963718820861,45.72562358276644,75.29024943310658,45.53514739229025,11.424036281179138,45.65079365079365,6913,005
1099,91.13992537313433,44.28731343283582,80.9589552238806,44.076492537313435,10.076492537313433,44.05037313432836,7081,005
1100,93.63495575221239,45.75,83.18805309734513,45.575221238938056,10.38716814159292,44.35840707964602,7249,005
1101,98.15973377703827,45.13144758735441,87.88685524126456,44.901830282861894,10.254575707154743,43.67720465890183,7417,005
1102,93.83333333333333,44.516877637130804,83.62447257383967,44.29535864978903,10.130801687763713,43.4915611814346,7585,005
1103,91.0875273522976,45.68490153172866,81.13129102844638,45.54704595185996,9.919037199124727,42.713347921225385,7753,005
1104,89.0494071146245,46.055335968379445,79.40316205533597,45.72134387351779,9.535573122529645,44.515810276679844,7921,005
1105,74.19759277833501,53.56369107321966,69.07723169508526,54.4653961885657,5.118355065195587,33.136409227683046,26,001
1106,81.54890219560878,50.37924151696607,73.26447105788424,51.42614770459082,8.284431137724551,36.13273453093812,194,001
1107,81.74732824427481,50.904580152671755,74.29465648854962,51.96870229007634,7.761068702290077,35.2381679389313,362,001
1108,85.22306717363752,47.77059569074778,76.06844106463879,49.034220532319395,9.153358681875792,34.10519645120406,530,001
1109,79.3314447592068,48.578847969782814,70.52219074598678,49.87063267233239,8.808309726156752,34.74409820585458,698,001
1110,92.8966565349544,48.840425531914896,82.1177811550152,50.290273556231,10.955927051671733,34.86322188449848,866,001
1111,90.28502879078695,48.06046065259117,81.49040307101727,49.48272552783109,8.794625719769673,33.23704414587332,1034,001
1112,83.60675883256529,48.26804915514593,74.10061443932412,49.44162826420891,9.506144393241167,34.514592933947775,1202,001
1113,84.76459330143541,47.55885167464115,75.16267942583733,48.97990430622009,9.602870813397129,33.89186602870814,1370,001
1114,86.08110687022901,47.58587786259542,78.67080152671755,48.847328244274806,7.408396946564886,32.340648854961835,1538,001
1115,83.45087585681645,48.61233815689261,75.61157654226962,49.93145468392993,7.8385376999238385,33.57121096725057,1706,001
1116,89.77681992337165,50.73275862068966,82.66283524904215,51.84578544061303,7.1130268199233715,34.15325670498084,1874,001
1117,77.38989513822688,51.22402287893232,69.74547187797903,52.38417540514776,7.642516682554814,36.20114394661582,2042,001
1118,89.41769743101808,48.87725975261655,82.15223596574691,49.84776403425309,7.684110371075167,34.05613701236917,2210,001
1119,84.26428027418126,48.84082254379284,78.59101294744859,49.64661081492765,5.6717440974866715,31.92916984006093,2378,001
1120,83.02459791863765,46.385998107852416,76.96121097445601,47.36234626300851,9.38883632923368,32.60170293282876,2546,001
1121,85.19277108433735,47.27710843373494,75.8132530120482,48.579819277108435,9.379518072289157,34.512801204819276,2714,001
1122,92.99053926206244,46.540208136234625,83.34626300851467,47.881740775780514,9.645222327341532,33.55534531693472,2882,001
1123,96.18378887841659,46.104618284637134,87.16588124410933,47.42978322337417,9.01885014137606,33.08576814326108,3050,001
1124,92.5203927492447,45.96450151057402,83.53398791540785,46.99546827794562,8.986404833836858,33.10422960725076,3218,001
1125,95.42234848484848,45.55492424242424,86.39109848484848,46.80681818181818,9.03125,32.333333333333336,3386,001
1126,91.16177861873226,46.69063386944182,81.52885525070955,47.71617786187323,9.634815515610217,33.5600756859035,3554,001
1127,90.51515151515152,47.89545454545455,83.95530303030303,48.86969696969697,9.004545454545454,31.55530303030303,3722,001
1128,94.54648956356736,47.009487666034154,85.49905123339659,47.96204933586338,9.113851992409867,33.18121442125237,3890,001
1129,84.3440366972477,46.84709480122324,75.3440366972477,47.83639143730887,9.146788990825687,33.27064220183486,4058,001
1130,86.58301526717557,48.61545801526717,82.79293893129771,49.482824427480914,8.989503816793894,34.30343511450382,4226,001
1131,66.47668886774501,45.96384395813511,55.52426260704091,47.226450999048524,11.104662226451,34.35965746907707,4394,001
1132,42.4785100286533,46.85577841451767,36.372492836676216,47.72588347659981,6.106017191977077,32.00477554918815,4562,001
1133,57.52297090352221,45.23047473200612,52.706738131699844,46.06584992343032,7.422664624808576,30.179938744257274,4730,001
1134,71.80816714150048,44.889838556505225,63.674264007597344,45.86134852801519,12.141500474833808,34.01994301994302,4898,001
1135,73.00685975609755,45.603658536585364,63.391768292682926,46.61661585365854,9.618140243902438,33.01219512195122,5066,001
1136,79.99715639810427,46.18104265402844,70.7829383886256,47.05876777251185,9.21516587677725,33.594312796208534,5234,001
1137,73.04060434372049,45.81208687440982,62.91312559017941,46.82813975448536,10.127478753541077,32.64211520302172,5402,001
1138,69.67445608380338,46.33682514101531,62.96373892022562,47.128928283642225,6.958904109589041,31.48992747784045,5570,001
1139,59.12784090909091,46.947916666666664,50.32575757575758,47.71969696969697,9.59564393939394,33.15340909090909,5738,001
1140,51.9847619047619,47.21619047619048,47.180952380952384,47.962857142857146,7.336190476190477,30.483809523809523,5906,001
1141,76.1563071297989,48.82998171846435,68.59232175502743,49.64990859232176,7.563985374771481,31.66270566727605,6074,001
1142,53.71689497716895,49.018264840182646,47.35502283105023,49.62899543378995,6.3618721461187215,33.84474885844749,6242,001
1143,76.83473389355743,45.22408963585434,65.62745098039215,45.221288515406165,11.084033613445378,44.10084033613445,6410,002
1144,75.47152619589977,45.11845102505695,64.89066059225513,45.03644646924829,10.494305239179955,44.619589977220954,6578,005
1145,82.79733333333333,45.370666666666665,70.24533333333333,45.096,12.506666666666666,44.458666666666666,6746,005
1146,99.60625,45.30833333333333,87.86458333333333,44.989583333333336,11.677083333333334,44.479166666666664,6914,005
1147,97.08783783783784,45.19763513513514,87.01013513513513,45.13175675675676,9.993243243243244,43.685810810810814,7082,005
1148,97.77537796976242,46.388768898488124,86.5377969762419,46.16846652267819,11.16414686825054,45.07775377969762,7250,005
1149,95.20481927710843,45.63453815261044,84.11847389558233,45.36546184738956,11.01004016064257,45.00401606425703,7418,005
1150,97.5202492211838,44.2601246105919,88.22585669781931,44.05140186915888,9.225856697819315,42.23676012461059,7586,005
1151,93.71907756813417,47.0167714884696,86.0922431865828,46.893081761006286,7.555555555555555,43.874213836477985,7754,005
1152,84.32477064220184,47.012844036697246,76.93394495412844,46.924770642201835,7.286238532110092,43.13577981651376,7922,005
1153,68.37950360288231,50.60528422738191,61.646917534027224,51.68374699759808,6.731785428342675,35.508406725380304,24,001
1154,68.895,51.195,60.254,52.317,8.639,38.473,192,001
1155,72.16443594646272,50.90535372848949,65.30688336520076,52.107074569789674,8.88432122370937,36.47131931166348,360,001
1156,69.91770334928229,48.226794258373204,60.773205741626796,49.64976076555024,9.148325358851675,34.6,528,001
1157,73.710386656558,48.94313874147081,64.04852160727825,50.443517816527674,9.661106899166034,35.965883244882484,696,001
1158,79.41421800947867,48.48720379146919,68.21895734597156,50.010426540284364,11.195260663507108,35.55924170616114,864,001
1159,78.21593090211132,48.01823416506718,68.6717850287908,49.39443378119002,9.542226487523992,35.23896353166987,1032,001
1160,74.727969348659,48.2360153256705,65.01992337164751,49.49808429118774,9.705747126436782,35.57471264367816,1200,001
1161,75.57511961722489,47.1377990430622,66.51483253588516,48.57320574162679,9.055502392344497,33.869856459330144,1368,001
1162,76.91061879297173,47.32543926661574,70.3239113827349,48.3048128342246,6.587471352177235,31.886936592818945,1536,001
1163,72.73644148430067,48.25689819219791,64.74785918173168,49.423406279733584,7.960038058991437,34.47193149381541,1704,001
1164,70.25812619502868,49.007648183556405,63.81357552581262,49.893881453154876,6.4426386233269595,32.60994263862333,1872,001
1165,68.84206471494608,49.04930662557781,61.76656394453005,50.26502311248074,7.072419106317412,34.20184899845917,2040,001
1166,71.63939105613701,48.3453853472883,65.01712654614653,49.36917221693625,6.618458610846813,34.80970504281637,2208,001
1167,72.62748815165877,46.76018957345971,63.83696682464455,47.762085308056875,8.790521327014218,34.161137440758296,2376,001
1168,72.83063748810656,46.1360608943863,63.970504281636536,47.300666032350144,8.860133206470028,33.216936251189345,2544,001
1169,77.09441087613293,46.72583081570997,68.95543806646526,48.020392749244714,8.13821752265861,31.966012084592144,2712,001
1170,82.01132075471698,46.47924528301887,72.31792452830189,47.77264150943396,9.69245283018868,33.863207547169814,2880,001
1171,84.39140271493213,46.0761689291101,75.94419306184012,47.341628959276015,8.447963800904978,33.34313725490196,3048,001
1172,81.27298578199053,45.645497630331754,73.88815165876777,46.95829383886256,9.917535545023696,33.07488151658768,3216,001
1173,73.44318181818181,45.38257575757576,65.77777777777777,46.50631313131313,7.666666666666667,32.28030303030303,3384,001
1174,82.55833333333334,45.78333333333333,72.14090909090909,47.09469696969697,10.537878787878787,32.431060606060605,3552,001
1175,76.7988614800759,47.33111954459203,68.78747628083491,48.32827324478178,8.270398481973434,34.14800759013283,3720,001
1176,74.9002849002849,47.79107312440646,67.40360873694208,48.75973409306743,7.493827160493828,29.970560303893638,3888,001
1177,112.43415007656968,48.734303215926495,103.8093415007657,49.67304747320061,8.624042879019909,31.98238897396631,4056,001
1178,74.61655566127497,47.36917221693625,66.04567078972407,48.37963843958135,8.56232159847764,33.424357754519505,4224,001
1179,60.58190476190476,45.82476190476191,52.71142857142857,46.72190476190476,8.061904761904762,31.81809523809524,4392,001
1180,47.61674347158218,45.97235023041475,39.61674347158218,46.98771121351766,8.0,33.71658986175115,4560,001
1181,60.34795042897998,45.818875119161106,50.40419447092469,46.85891325071497,9.94280266920877,33.82840800762631,4728,001
1182,75.47958214624882,44.819563152896485,65.30959164292497,46.0,11.611585944919279,33.33048433048433,4896,001
1183,70.14176829268293,45.15701219512195,62.91844512195122,46.240091463414636,10.272103658536585,32.888719512195124,5064,001
1184,81.63946869070209,45.54554079696395,73.04838709677419,46.33776091081594,8.588235294117647,32.63377609108159,5232,001
1185,71.42543527630583,45.39061317183952,63.75851627554883,46.42013626040878,10.361847085541257,32.92278576835731,5400,001
1186,63.52265193370166,46.41878453038674,56.697237569060775,47.434254143646406,10.559116022099447,33.02209944751381,5568,001
1187,54.6343779677113,46.47198480531814,47.2326685660019,47.433998100664766,7.400759734093067,33.28679962013295,5736,001
1188,54.69770992366412,47.081679389312974,48.304580152671754,47.749618320610686,6.6198473282442745,33.16030534351145,5904,001
1189,56.603971962616825,47.86682242990654,50.794392523364486,48.67873831775701,5.809579439252336,32.29205607476636,6072,001
1190,54.074380165289256,47.12987012987013,45.97992916174734,47.9728453364817,8.090909090909092,32.70365997638725,6240,001
