Unfallbeteiligung_ID,Unfall_ID_FK_in_Unfallbeteiligten,Unfallbeteiligten_ID_FK
71223,45485,2
71224,45485,4
71225,45486,1
71226,45487,2
71227,45487,3
71228,45488,2
71229,45489,2
71230,45490,1
71231,45490,2
71232,45491,4
71233,45492,2
71234,45492,4
71235,45493,2
71236,45494,1
71237,45495,3
71238,45496,2
71239,45497,2
71240,45498,1
71241,45498,5
71242,45499,2
71243,45499,4
71244,45500,2
71245,45501,1
71246,45501,3
71247,45502,2
71248,45503,1
71249,45503,2
71250,45504,1
71251,45504,3
71252,45505,1
71253,45505,2
71254,45506,4
71255,45506,5
71256,45507,2
71257,45508,1
71258,45508,2
71259,45509,1
71260,45509,2
71261,45510,1
71262,45510,2
71263,45511,2
71264,45512,2
71265,45513,3
71266,45513,4
71267,45514,1
71268,45515,2
71269,45516,2
71270,45517,2
71271,45518,2
71272,45519,1
71273,45521,2
71274,45522,2
71275,45523,1
71276,45523,2
71277,45523,3
71278,45524,3
71279,45525,2
71280,45525,4
71281,45526,2
71282,45527,1
71283,45527,2
71284,45528,2
71285,45528,5
71286,45529,2
71287,45530,2
71288,45530,4
71289,45531,2
71290,45533,1
71291,45534,1
71292,45534,2
71293,45535,1
71294,45536,1
71295,45537,1
71296,45537,2
71297,45538,1
71298,45538,2
71299,45539,1
71300,45540,2
71301,45541,2
71302,45542,1
71303,45542,2
71304,45543,2
71305,45544,2
71306,45544,3
71307,45545,2
71308,45546,1
71309,45546,2
71310,45547,1
71311,45547,2
71312,45548,1
71313,45548,2
71314,45549,2
71315,45549,4
71316,45550,1
71317,45550,2
71318,45551,2
71319,45552,1
71320,45552,2
71321,45553,2
71322,45553,4
71323,45554,2
71324,45554,4
71325,45555,1
71326,45555,2
71327,45556,2
71328,45557,2
71329,45558,2
71330,45559,1
71331,45559,2
71332,45560,1
71333,45560,2
71334,45561,2
71335,45561,4
71336,45562,2
71337,45563,2
71338,45564,3
71339,45565,2
71340,45566,1
71341,45566,2
71342,45567,1
71343,45567,2
71344,45568,2
71345,45568,3
71346,45569,1
71347,45569,2
71348,45570,1
71349,45570,2
71350,45571,1
71351,45571,2
71352,45572,1
71353,45572,2
71354,45573,1
71355,45573,2
71356,45574,1
71357,45574,3
71358,45575,3
71359,45576,2
71360,45576,4
71361,45577,1
71362,45577,2
71363,45578,1
71364,45579,2
71365,45580,1
71366,45580,2
71367,45581,2
71368,45582,2
71369,45583,1
71370,45583,2
71371,45584,2
71372,45585,1
71373,45585,2
71374,45586,1
71375,45586,2
71376,45587,1
71377,45588,3
71378,45588,4
71379,45589,1
71380,45589,2
71381,45590,1
71382,45590,2
71383,45591,1
71384,45591,3
71385,45592,2
71386,45593,2
71387,45593,4
71388,45594,2
71389,45594,3
71390,45595,1
71391,45595,2
71392,45596,1
71393,45596,2
71394,45597,2
71395,45598,2
71396,45599,2
71397,45600,1
71398,45600,2
71399,45601,1
71400,45601,2
71401,45602,2
71402,45603,1
71403,45603,2
71404,45604,3
71405,45605,1
71406,45606,2
71407,45607,1
71408,45607,2
71409,45608,1
71410,45608,2
71411,45609,4
71412,45610,2
71413,45611,2
71414,45611,4
71415,45612,4
71416,45613,2
71417,45613,4
71418,45614,1
71419,45614,2
71420,45615,2
71421,45615,3
71422,45616,1
71423,45616,2
71424,45617,1
71425,45617,2
71426,45618,1
71427,45618,2
71428,45619,2
71429,45620,2
71430,45621,1
71431,45621,2
71432,45622,1
71433,45622,2
71434,45623,1
71435,45623,2
71436,45624,2
71437,45624,4
71438,45625,1
71439,45625,2
71440,45626,1
71441,45626,3
71442,45627,1
71443,45627,3
71444,45628,2
71445,45628,4
71446,45629,4
71447,45630,2
71448,45630,4
71449,45631,1
71450,45631,2
71451,45632,2
71452,45632,4
71453,45633,2
71454,45633,4
71455,45634,1
71456,45634,2
71457,45635,2
71458,45635,3
71459,45636,2
71460,45637,2
71461,45637,4
71462,45638,1
71463,45638,3
71464,45639,1
71465,45640,1
71466,45640,2
71467,45641,1
71468,45641,2
71469,45642,3
71470,45643,1
71471,45643,2
71472,45644,1
71473,45645,2
71474,45646,1
71475,45646,2
71476,45647,2
71477,45648,2
71478,45648,4
71479,45649,4
71480,45650,2
71481,45651,2
71482,45652,1
71483,45653,2
71484,45654,2
71485,45654,4
71486,45655,1
71487,45655,4
71488,45656,1
71489,45657,1
71490,45657,3
71491,45658,2
71492,45659,2
71493,45660,1
71494,45660,2
71495,45661,2
71496,45662,1
71497,45663,1
71498,45663,2
71499,45664,2
71500,45665,2
71501,45665,4
71502,45666,1
71503,45666,2
71504,45667,1
71505,45667,2
71506,45668,1
71507,45668,2
71508,45669,2
71509,45669,4
71510,45670,1
71511,45670,2
71512,45671,2
71513,45672,1
71514,45672,2
71515,45673,1
71516,45673,3
71517,45674,2
71518,45675,1
71519,45676,1
71520,45676,2
71521,45677,1
71522,45677,2
71523,45678,5
71524,45679,2
71525,45680,1
71526,45681,1
71527,45681,2
71528,45682,1
71529,45682,2
71530,45683,2
71531,45683,3
71532,45684,2
71533,45685,1
71534,45685,2
71535,45686,1
71536,45686,2
71537,45687,4
71538,45688,1
71539,45688,2
71540,45689,1
71541,45690,2
71542,45691,1
71543,45691,2
71544,45692,2
71545,45692,4
71546,45693,2
71547,45693,3
71548,45694,2
71549,45695,1
71550,45696,1
71551,45696,2
71552,45697,2
71553,45698,1
71554,45699,2
71555,45699,4
71556,45700,2
71557,45700,4
71558,45701,1
71559,45701,2
71560,45702,2
71561,45703,1
71562,45703,2
71563,45704,2
71564,45705,1
71565,45705,2
71566,45706,2
71567,45707,1
71568,45707,2
71569,45708,2
71570,45709,1
71571,45709,2
71572,45710,2
71573,45711,2
71574,45712,2
71575,45713,1
71576,45713,2
71577,45714,2
71578,45715,2
71579,45715,3
71580,45716,2
71581,45716,3
71582,45717,2
71583,45717,4
71584,45718,1
71585,45718,2
71586,45719,2
71587,45720,2
71588,45721,2
71589,45723,2
71590,45724,1
71591,45725,1
71592,45725,2
71593,45726,4
71594,45727,4
71595,45728,1
71596,45728,2
71597,45729,2
71598,45730,2
71599,45731,2
71600,45731,3
71601,45732,1
71602,45732,2
71603,45733,2
71604,45733,3
71605,45734,1
71606,45735,2
71607,45735,4
71608,45736,1
71609,45736,2
71610,45737,2
71611,45738,2
71612,45739,2
71613,45739,4
71614,45740,1
71615,45740,5
71616,45741,1
71617,45741,5
71618,45742,2
71619,45742,4
71620,45743,2
71621,45743,3
71622,45744,2
71623,45745,1
71624,45746,2
71625,45746,3
71626,45747,1
71627,45748,3
71628,45749,1
71629,45750,2
71630,45751,1
71631,45751,2
71632,45752,1
71633,45752,2
71634,45753,1
71635,45753,2
71636,45754,1
71637,45754,2
71638,45755,1
71639,45755,2
71640,45756,2
71641,45757,2
71642,45758,1
71643,45759,2
71644,45759,4
71645,45760,2
71646,45761,2
71647,45762,1
71648,45762,4
71649,45763,4
71650,45765,1
71651,45766,1
71652,45766,2
71653,45767,2
71654,45768,1
71655,45768,2
71656,45769,1
71657,45770,2
71658,45770,4
71659,45771,4
71660,45772,1
71661,45773,2
71662,45773,5
71663,45774,2
71664,45775,2
71665,45776,1
71666,45776,2
71667,45777,1
71668,45777,2
71669,45778,1
71670,45778,2
71671,45779,4
71672,45780,2
71673,45780,3
71674,45781,1
71675,45781,2
71676,45782,1
71677,45782,4
71678,45783,3
71679,45783,4
71680,45784,1
71681,45785,1
71682,45785,2
71683,45786,1
71684,45786,2
71685,45787,1
71686,45788,1
71687,45789,2
71688,45790,2
71689,45790,4
71690,45791,2
71691,45791,3
71692,45792,1
71693,45792,2
71694,45793,2
71695,45794,2
71696,45795,2
71697,45796,2
71698,45797,2
71699,45798,2
71700,45799,2
71701,45800,2
71702,45800,3
71703,45801,2
71704,45801,4
71705,45802,1
71706,45802,2
71707,45803,1
71708,45803,2
71709,45804,1
71710,45804,2
71711,45805,1
71712,45805,2
71713,45806,1
71714,45806,2
71715,45807,2
71716,45807,4
71717,45808,2
71718,45809,1
71719,45809,2
71720,45810,2
71721,45810,4
71722,45811,2
71723,45812,1
71724,45813,1
71725,45813,2
71726,45814,2
71727,45814,5
71728,45815,2
71729,45815,4
71730,45816,2
71731,45817,1
71732,45817,4
71733,45818,2
71734,45819,1
71735,45819,2
71736,45820,2
71737,45821,2
71738,45822,1
71739,45822,2
71740,45823,2
71741,45824,1
71742,45824,3
71743,45825,2
71744,45825,3
71745,45826,2
71746,45826,3
71747,45827,1
71748,45827,2
71749,45828,2
71750,45828,4
71751,45829,1
71752,45829,5
71753,45830,2
71754,45831,4
71755,45832,2
71756,45833,2
71757,45834,1
71758,45834,2
71759,45835,2
71760,45835,4
71761,45836,1
71762,45836,2
71763,45837,2
71764,45838,1
71765,45838,2
71766,45839,1
71767,45839,2
71768,45840,1
71769,45841,2
71770,45841,3
71771,45842,1
71772,45842,2
71773,45843,1
71774,45844,1
71775,45844,2
71776,45845,1
71777,45845,2
71778,45846,2
71779,45847,1
71780,45847,2
71781,45848,1
71782,45849,1
71783,45849,2
71784,45850,2
71785,45850,4
71786,45851,1
71787,45851,2
71788,45852,2
71789,45853,1
71790,45853,2
71791,45854,3
71792,45854,4
71793,45855,2
71794,45856,4
71795,45857,1
71796,45857,2
71797,45858,1
71798,45858,2
71799,45859,1
71800,45859,3
71801,45860,1
71802,45861,2
71803,45862,1
71804,45862,3
71805,45863,2
71806,45864,1
71807,45864,2
71808,45866,2
71809,45867,1
71810,45867,2
71811,45868,2
71812,45868,3
71813,45869,2
71814,45869,4
71815,45870,2
71816,45871,2
71817,45871,4
71818,45872,1
71819,45872,3
71820,45873,2
71821,45874,2
71822,45875,2
71823,45876,2
71824,45876,3
71825,45877,2
71826,45878,2
71827,45879,1
71828,45879,2
71829,45880,2
71830,45881,2
71831,45882,1
71832,45882,3
71833,45883,1
71834,45884,1
71835,45885,2
71836,45886,1
71837,45887,1
71838,45887,2
71839,45888,1
71840,45888,2
71841,45889,1
71842,45890,1
71843,45890,2
71844,45891,2
71845,45892,4
71846,45893,1
71847,45894,2
71848,45895,1
71849,45895,2
71850,45896,1
71851,45896,2
71852,45897,2
71853,45898,1
71854,45899,1
71855,45899,2
71856,45900,2
71857,45901,2
71858,45901,5
71859,45903,2
71860,45904,1
71861,45904,2
71862,45905,2
71863,45905,3
71864,45906,2
71865,45907,1
71866,45907,2
71867,45908,1
71868,45908,2
71869,45909,2
71870,45910,2
71871,45910,3
71872,45911,1
71873,45911,2
71874,45912,2
71875,45912,3
71876,45913,2
71877,45914,2
71878,45915,1
71879,45916,2
71880,45917,1
71881,45918,1
71882,45919,2
71883,45920,1
71884,45920,2
71885,45921,2
71886,45922,2
71887,45923,3
71888,45924,1
71889,45924,2
71890,45925,2
71891,45926,1
71892,45926,2
71893,45927,2
71894,45928,2
71895,45929,2
71896,45930,1
71897,45930,4
71898,45931,2
71899,45931,3
71900,45932,2
71901,45932,4
71902,45933,1
71903,45934,2
71904,45935,1
71905,45936,1
71906,45936,2
71907,45937,1
71908,45937,2
71909,45938,1
71910,45938,2
71911,45939,1
71912,45939,2
71913,45940,1
71914,45940,3
71915,45941,1
71916,45941,2
71917,45942,2
71918,45943,2
71919,45944,2
71920,45945,1
71921,45945,2
71922,45946,1
71923,45946,2
71924,45947,2
71925,45947,3
71926,45948,1
71927,45948,2
71928,45949,1
71929,45949,2
71930,45950,1
71931,45950,2
71932,45951,2
71933,45952,2
71934,45952,4
71935,45953,1
71936,45953,2
71937,45954,1
71938,45955,1
71939,45955,2
71940,45956,2
71941,45956,3
71942,45957,1
71943,45959,2
71944,45959,3
71945,45960,1
71946,45960,2
71947,45961,2
71948,45962,1
71949,45963,1
71950,45964,2
71951,45965,2
71952,45966,1
71953,45966,2
71954,45967,1
71955,45967,2
71956,45968,2
71957,45969,1
71958,45970,1
71959,45970,2
71960,45971,2
71961,45972,1
71962,45973,2
71963,45973,4
71964,45974,2
71965,45975,2
71966,45975,4
71967,45976,2
71968,45977,2
71969,45977,4
71970,45978,2
71971,45978,3
71972,45979,1
71973,45979,2
71974,45980,5
71975,45981,1
71976,45981,2
71977,45982,2
71978,45982,4
71979,45983,1
71980,45983,2
71981,45984,2
71982,45985,1
71983,45985,2
71984,45986,1
71985,45986,2
71986,45987,2
71987,45987,3
71988,45988,2
71989,45988,4
71990,45989,1
71991,45989,2
71992,45990,1
71993,45990,2
71994,45991,2
71995,45991,4
71996,45992,2
71997,45993,2
71998,45993,4
71999,45994,1
72000,45994,2
72001,45996,1
72002,45996,2
72003,45997,2
72004,45998,2
72005,45999,4
72006,46000,2
72007,46001,1
72008,46002,1
72009,46002,2
72010,46003,2
72011,46004,1
72012,46004,3
72013,46005,2
72014,46006,2
72015,46006,4
72016,46007,2
72017,46008,1
72018,46008,2
72019,46009,1
72020,46009,3
72021,46010,1
72022,46010,2
72023,46011,1
72024,46011,2
72025,46012,2
72026,46013,2
72027,46013,3
72028,46014,1
72029,46014,3
72030,46015,2
72031,46016,4
72032,46017,2
72033,46018,2
72034,46019,1
72035,46019,2
72036,46020,1
72037,46021,2
72038,46022,2
72039,46023,2
72040,46024,2
72041,46024,4
72042,46025,1
72043,46026,2
72044,46026,3
72045,46027,4
72046,46028,2
72047,46028,4
72048,46029,1
72049,46029,4
72050,46030,1
72051,46030,2
72052,46031,2
72053,46033,2
72054,46034,2
72055,46034,4
72056,46035,2
72057,46035,4
72058,46036,2
72059,46036,3
72060,46037,1
72061,46037,2
72062,46038,2
72063,46038,4
72064,46039,1
72065,46040,1
72066,46040,2
72067,46041,1
72068,46041,3
72069,46042,4
72070,46043,1
72071,46043,2
72072,46044,1
72073,46045,1
72074,46045,2
72075,46046,2
72076,46047,2
72077,46048,2
72078,46048,4
72079,46049,2
72080,46050,1
72081,46050,2
72082,46051,1
72083,46051,2
72084,46052,1
72085,46052,2
72086,46052,3
72087,46053,2
72088,46054,1
72089,46054,4
72090,46055,1
72091,46055,2
72092,46056,2
72093,46057,4
72094,46058,1
72095,46058,2
72096,46059,2
72097,46059,4
72098,46060,2
72099,46060,4
72100,46061,1
72101,46061,5
72102,46062,1
72103,46062,5
72104,46063,1
72105,46063,2
72106,46064,4
72107,46065,2
72108,46066,1
72109,46066,2
72110,46067,1
72111,46067,2
72112,46068,1
72113,46068,2
72114,46069,1
72115,46069,2
72116,46070,1
72117,46072,1
72118,46072,3
72119,46073,1
72120,46073,2
72121,46074,2
72122,46075,2
72123,46076,1
72124,46076,2
72125,46077,2
72126,46078,2
72127,46079,2
72128,46080,2
72129,46081,2
72130,46082,2
72131,46082,4
72132,46083,1
72133,46083,2
72134,46084,1
72135,46084,2
72136,46085,1
72137,46085,2
72138,46086,2
72139,46087,2
72140,46087,4
72141,46088,1
72142,46088,2
72143,46089,2
72144,46090,2
72145,46091,1
72146,46091,3
72147,46092,3
72148,46092,4
72149,46093,1
72150,46093,2
72151,46094,1
72152,46094,2
72153,46095,2
72154,46096,2
72155,46097,2
72156,46098,1
72157,46098,2
72158,46099,1
72159,46099,2
72160,46100,2
72161,46100,3
72162,46101,1
72163,46101,2
72164,46102,2
72165,46103,2
72166,46104,3
72167,46104,4
72168,46105,1
72169,46105,2
72170,46106,2
72171,46107,1
72172,46107,2
72173,46108,1
72174,46108,4
72175,46109,2
72176,46110,1
72177,46110,2
72178,46111,2
72179,46111,5
72180,46112,2
72181,46113,2
72182,46113,3
72183,46114,3
72184,46115,1
72185,46115,2
72186,46116,1
72187,46116,2
72188,46117,1
72189,46117,2
72190,46118,1
72191,46118,2
72192,46119,4
72193,46120,2
72194,46120,3
72195,46121,1
72196,46121,2
72197,46122,2
72198,46123,4
72199,46124,2
72200,46125,1
72201,46125,2
72202,46126,2
72203,46127,2
72204,46127,4
72205,46128,2
72206,46128,4
72207,46129,1
72208,46129,2
72209,46130,2
72210,46131,1
72211,46132,1
72212,46133,2
72213,46134,1
72214,46134,5
72215,46135,1
72216,46135,2
72217,46136,1
72218,46136,2
72219,46137,2
72220,46137,3
72221,46138,4
72222,46139,1
72223,46139,2
72224,46140,1
72225,46141,2
72226,46142,1
72227,46142,2
72228,46143,4
72229,46144,2
72230,46145,1
72231,46145,2
72232,46146,1
72233,46146,2
72234,46147,1
72235,46147,2
72236,46148,2
72237,46149,2
72238,46149,4
72239,46150,2
72240,46150,4
72241,46151,2
72242,46152,2
72243,46152,3
72244,46153,2
72245,46154,2
72246,46155,1
72247,46155,2
72248,46156,2
72249,46156,4
72250,46157,2
72251,46158,2
72252,46159,1
72253,46159,2
72254,46160,2
72255,46161,2
72256,46162,2
72257,46163,2
72258,46163,4
72259,46164,2
72260,46165,1
72261,46165,2
72262,46166,2
72263,46166,4
72264,46167,2
72265,46168,2
72266,46169,1
72267,46169,2
72268,46170,2
72269,46170,5
72270,46171,2
72271,46172,2
72272,46173,2
72273,46173,4
72274,46174,2
72275,46175,1
72276,46175,2
72277,46176,1
72278,46176,2
72279,46177,2
72280,46178,3
72281,46178,5
72282,46179,2
72283,46179,3
72284,46180,1
72285,46180,2
72286,46181,2
72287,46182,4
72288,46183,2
72289,46184,1
72290,46185,1
72291,46185,5
72292,46186,2
72293,46186,3
72294,46187,2
72295,46187,4
72296,46188,2
72297,46189,2
72298,46189,4
72299,46190,1
72300,46192,1
72301,46192,2
72302,46193,1
72303,46193,3
72304,46194,2
72305,46195,1
72306,46195,3
72307,46196,2
72308,46197,2
72309,46198,2
72310,46198,4
72311,46199,2
72312,46199,3
72313,46200,2
72314,46201,1
72315,46202,2
72316,46202,3
72317,46203,2
72318,46204,2
72319,46204,3
72320,46205,1
72321,46205,3
72322,46206,1
72323,46206,2
72324,46207,2
72325,46208,1
72326,46208,2
72327,46209,1
72328,46210,2
72329,46211,1
72330,46211,2
72331,46212,2
72332,46213,1
72333,46213,2
72334,46214,2
72335,46215,2
72336,46215,4
72337,46216,2
72338,46216,4
72339,46217,2
72340,46218,2
72341,46219,3
72342,46220,1
72343,46220,2
72344,46221,1
72345,46221,2
72346,46222,3
72347,46223,2
72348,46223,3
72349,46224,2
72350,46224,4
72351,46225,2
72352,46225,4
72353,46226,2
72354,46227,1
72355,46227,2
72356,46228,1
72357,46228,2
72358,46229,1
72359,46230,2
72360,46231,2
72361,46231,3
72362,46232,1
72363,46232,2
72364,46233,2
72365,46234,1
72366,46234,2
72367,46235,2
72368,46236,1
72369,46236,2
72370,46237,1
72371,46237,2
72372,46238,1
72373,46238,2
72374,46239,2
72375,46240,1
72376,46240,2
72377,46241,2
72378,46242,2
72379,46243,4
72380,46244,2
72381,46244,4
72382,46245,1
72383,46245,5
72384,46246,1
72385,46247,2
72386,46247,3
72387,46248,1
72388,46248,2
72389,46249,1
72390,46249,2
72391,46250,2
72392,46251,1
72393,46251,2
72394,46252,2
72395,46253,1
72396,46253,3
72397,46254,3
72398,46254,4
72399,46255,2
72400,46256,1
72401,46257,1
72402,46258,2
72403,46259,2
72404,46260,1
72405,46261,2
72406,46261,4
72407,46262,2
72408,46263,2
72409,46263,4
72410,46264,2
72411,46265,2
72412,46266,2
72413,46267,1
72414,46267,2
72415,46268,1
72416,46268,2
72417,46269,4
72418,46270,2
72419,46271,4
72420,46272,2
72421,46273,2
72422,46274,2
72423,46274,4
72424,46275,1
72425,46275,2
72426,46276,2
72427,46277,1
72428,46277,2
72429,46278,1
72430,46278,2
72431,46279,1
72432,46280,1
72433,46280,2
72434,46281,1
72435,46282,1
72436,46282,2
72437,46283,2
72438,46284,2
72439,46284,3
72440,46285,2
72441,46285,4
72442,46286,1
72443,46286,2
72444,46287,1
72445,46288,3
72446,46289,2
72447,46290,2
72448,46290,3
72449,46291,2
72450,46292,1
72451,46292,3
72452,46293,1
72453,46294,1
72454,46294,2
72455,46295,1
72456,46296,2
72457,46296,4
72458,46297,1
72459,46297,2
72460,46298,2
72461,46298,3
72462,46299,4
72463,46300,2
72464,46300,3
72465,46301,1
72466,46302,1
72467,46302,2
72468,46303,3
72469,46304,1
72470,46304,2
72471,46305,2
72472,46306,2
72473,46306,4
72474,46307,1
72475,46307,2
72476,46308,1
72477,46308,2
72478,46309,1
72479,46311,2
72480,46311,3
72481,46312,2
72482,46312,4
72483,46313,1
72484,46313,2
72485,46314,1
72486,46314,2
72487,46315,2
72488,46315,3
72489,46316,1
72490,46317,1
72491,46317,2
72492,46318,1
72493,46318,2
72494,46319,1
72495,46319,3
72496,46320,2
72497,46320,3
72498,46321,2
72499,46321,3
72500,46322,1
72501,46322,2
72502,46323,2
72503,46324,2
72504,46324,5
72505,46325,2
72506,46326,1
72507,46326,2
72508,46327,2
72509,46328,2
72510,46329,2
72511,46330,2
72512,46331,1
72513,46331,2
72514,46332,2
72515,46332,4
72516,46333,1
72517,46333,2
72518,46334,2
72519,46335,1
72520,46335,2
72521,46336,2
72522,46337,2
72523,46338,2
72524,46339,1
72525,46339,2
72526,46340,1
72527,46340,2
72528,46341,2
72529,46342,1
72530,46342,2
72531,46343,2
72532,46344,1
72533,46344,2
72534,46345,1
72535,46346,1
72536,46347,1
72537,46348,2
72538,46349,1
72539,46349,2
72540,46350,2
72541,46351,1
72542,46351,2
72543,46352,2
72544,46352,4
72545,46353,1
72546,46353,2
72547,46354,1
72548,46354,2
72549,46355,4
72550,46356,3
72551,46357,3
72552,46358,2
72553,46359,2
72554,46360,2
72555,46361,2
72556,46362,2
72557,46363,2
72558,46364,1
72559,46364,2
72560,46365,1
72561,46366,1
72562,46366,2
72563,46367,2
72564,46368,1
72565,46368,2
72566,46369,2
72567,46369,4
72568,46370,2
72569,46371,1
72570,46371,2
72571,46372,2
72572,46372,3
72573,46373,2
72574,46374,2
72575,46375,1
72576,46375,2
72577,46376,1
72578,46376,4
72579,46377,2
72580,46378,2
72581,46379,2
72582,46380,1
72583,46380,2
72584,46381,1
72585,46381,2
72586,46382,2
72587,46382,4
72588,46383,1
72589,46383,2
72590,46384,4
72591,46385,2
72592,46385,4
72593,46386,4
72594,46387,2
72595,46388,2
72596,46389,2
72597,46389,5
72598,46390,2
72599,46391,2
72600,46391,3
72601,46392,2
72602,46392,4
72603,46393,1
72604,46394,1
72605,46394,2
72606,46395,2
72607,46396,2
72608,46397,1
72609,46397,2
72610,46398,1
72611,46398,2
72612,46399,1
72613,46399,2
72614,46400,1
72615,46400,2
72616,46401,2
72617,46402,1
72618,46402,2
72619,46403,1
72620,46404,2
72621,46405,1
72622,46405,2
72623,46406,2
72624,46407,2
72625,46408,2
72626,46409,1
72627,46409,2
72628,46410,2
72629,46411,1
72630,46411,2
72631,46412,1
72632,46412,4
72633,46413,2
72634,46414,1
72635,46414,2
72636,46415,1
72637,46415,2
72638,46416,2
72639,46416,3
72640,46417,1
72641,46417,2
72642,46418,1
72643,46418,2
72644,46419,1
72645,46420,1
72646,46420,2
72647,46421,1
72648,46421,2
72649,46422,2
72650,46423,2
72651,46424,1
72652,46425,1
72653,46425,2
72654,46426,1
72655,46426,2
72656,46427,1
72657,46427,2
72658,46428,2
72659,46428,5
72660,46429,2
72661,46429,4
72662,46430,2
72663,46430,3
72664,46431,1
72665,46431,2
72666,46432,1
72667,46432,2
72668,46433,1
72669,46433,2
72670,46434,2
72671,46434,4
72672,46435,1
72673,46435,2
72674,46436,2
72675,46437,1
72676,46437,2
72677,46438,1
72678,46438,2
72679,46439,1
72680,46440,2
72681,46441,2
72682,46441,3
72683,46442,1
72684,46443,2
72685,46444,2
72686,46445,2
72687,46446,3
72688,46447,1
72689,46448,1
72690,46449,2
72691,46450,2
72692,46450,3
72693,46451,2
72694,46451,4
72695,46452,1
72696,46453,1
72697,46454,2
72698,46454,4
72699,46455,1
72700,46455,2
72701,46456,1
72702,46456,2
72703,46457,2
72704,46457,3
72705,46458,2
72706,46459,2
72707,46460,1
72708,46460,2
72709,46461,1
72710,46461,2
72711,46462,2
72712,46462,4
72713,46463,1
72714,46463,2
72715,46464,1
72716,46464,2
72717,46465,2
72718,46465,3
72719,46466,1
72720,46467,2
72721,46468,1
72722,46468,2
72723,46469,2
72724,46469,4
72725,46470,1
72726,46470,3
72727,46471,2
72728,46471,4
72729,46472,2
72730,46472,3
72731,46472,4
72732,46473,1
72733,46473,2
72734,46474,1
72735,46474,2
72736,46475,2
72737,46476,2
72738,46476,5
72739,46477,2
72740,46477,4
72741,46478,1
72742,46478,2
72743,46479,1
72744,46479,2
72745,46481,1
72746,46482,2
72747,46482,4
72748,46483,2
72749,46484,2
72750,46485,1
72751,46485,2
72752,46486,2
72753,46487,2
72754,46488,2
72755,46489,1
72756,46489,2
72757,46490,1
72758,46490,3
72759,46491,1
72760,46492,2
72761,46493,2
72762,46494,1
72763,46494,2
72764,46495,2
72765,46496,2
72766,46497,2
72767,46498,2
72768,46499,1
72769,46500,2
72770,46501,1
72771,46502,2
72772,46503,2
72773,46504,1
72774,46504,2
72775,46505,1
72776,46505,2
72777,46506,2
72778,46507,1
72779,46507,2
72780,46508,2
72781,46508,3
72782,46509,1
72783,46510,2
72784,46511,2
72785,46511,3
72786,46512,1
72787,46513,2
72788,46514,2
72789,46515,2
72790,46516,1
72791,46516,2
72792,46517,1
72793,46517,2
72794,46518,1
72795,46519,2
72796,46520,2
72797,46521,2
72798,46521,4
72799,46522,2
72800,46523,2
72801,46524,4
72802,46525,1
72803,46525,2
72804,46526,1
72805,46527,1
72806,46527,2
72807,46528,1
72808,46528,4
72809,46529,2
72810,46530,2
72811,46531,1
72812,46531,2
72813,46532,2
72814,46532,3
72815,46533,3
72816,46534,2
72817,46535,4
72818,46536,1
72819,46537,1
72820,46537,2
72821,46538,1
72822,46538,2
72823,46539,2
72824,46539,4
72825,46540,1
72826,46540,2
72827,46541,2
72828,46542,2
72829,46542,5
72830,46543,1
72831,46543,2
72832,46544,2
72833,46545,2
72834,46546,2
72835,46547,1
72836,46547,2
72837,46548,2
72838,46549,4
72839,46550,4
72840,46551,1
72841,46551,2
72842,46552,1
72843,46552,2
72844,46553,2
72845,46553,4
72846,46554,2
72847,46555,1
72848,46555,2
72849,46556,1
72850,46556,2
72851,46557,2
72852,46558,1
72853,46558,2
72854,46559,2
72855,46560,2
72856,46561,2
72857,46561,3
72858,46562,2
72859,46563,3
72860,46564,1
72861,46564,2
72862,46565,2
72863,46566,2
72864,46567,1
72865,46568,2
72866,46568,3
72867,46569,2
72868,46570,1
72869,46570,3
72870,46571,1
72871,46571,2
72872,46572,2
72873,46573,2
72874,46574,2
72875,46574,4
72876,46575,2
72877,46575,3
72878,46576,2
72879,46576,5
72880,46577,2
72881,46578,2
72882,46578,4
72883,46579,2
72884,46579,4
72885,46580,2
72886,46581,2
72887,46582,2
72888,46583,1
72889,46583,2
72890,46584,1
72891,46584,2
72892,46585,2
72893,46586,1
72894,46587,2
72895,46588,1
72896,46588,2
72897,46589,4
72898,46590,1
72899,46590,2
72900,46591,2
72901,46592,4
72902,46593,2
72903,46594,2
72904,46595,2
72905,46596,1
72906,46596,2
72907,46597,2
72908,46597,5
72909,46598,1
72910,46598,2
72911,46599,1
72912,46599,2
72913,46600,2
72914,46600,3
72915,46601,1
72916,46601,2
72917,46602,2
72918,46603,2
72919,46603,3
72920,46604,1
72921,46605,1
72922,46605,2
72923,46606,2
72924,46607,2
72925,46607,3
72926,46608,1
72927,46608,2
72928,46609,2
72929,46610,2
72930,46610,4
72931,46611,1
72932,46611,2
72933,46612,1
72934,46613,2
72935,46614,1
72936,46615,1
72937,46617,1
72938,46617,2
72939,46618,2
72940,46619,2
72941,46620,1
72942,46620,2
72943,46621,2
72944,46622,2
72945,46623,1
72946,46624,1
72947,46624,2
72948,46625,2
72949,46626,2
72950,46627,2
72951,46628,2
72952,46628,4
72953,46629,2
72954,46630,2
72955,46631,1
72956,46631,2
72957,46632,2
72958,46632,3
72959,46633,1
72960,46633,2
72961,46634,1
72962,46635,1
72963,46636,2
72964,46637,2
72965,46637,4
