,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
13051,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-09-25,0.0,0.0,16.9,10.4
13052,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-09-26,0.0,0.0,20.7,9.2
13053,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-09-27,0.0,0.0,22.8,7.6
13054,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-09-28,0.0,0.0,23.7,8.3
13055,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-09-29,0.0,0.0,17.2,8.6
13056,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-09-30,0.0,0.0,15.7,7.6
13057,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-01,0.0,0.0,16.6,2.0
13058,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-02,0.0,0.0,16.4,2.8
13059,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-03,0.0,0.0,17.2,5.0
13060,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-04,0.4,0.0,15.9,6.6
13061,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-05,4.8,0.0,10.6,5.5
13062,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-06,1.3,0.0,12.5,9.6
13063,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-07,0.1,0.0,12.8,7.3
13064,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-08,0.0,0.0,11.5,2.8
13065,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-09,2.4,0.0,12.1,5.3
13066,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-10,0.0,0.0,12.5,1.4
13067,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-11,0.0,0.0,9.7,0.6
13068,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-12,0.0,0.0,9.0,0.3
13069,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-13,0.0,0.0,9.2,-4.0
13070,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-14,3.7,0.0,10.9,-1.5
13071,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-15,0.4,0.0,8.2,4.9
13072,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-16,0.0,0.0,8.6,2.8
13073,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-17,0.0,0.0,7.7,-0.8
13074,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-18,0.0,0.0,9.5,-2.1
13075,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-19,0.0,0.0,12.4,-0.8
13076,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-20,0.0,0.0,12.0,-0.3
13077,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-21,0.5,0.0,12.7,-0.7
13078,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-22,0.5,0.0,8.2,0.0
13079,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-23,3.0,0.0,7.1,-2.2
13080,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-24,0.2,0.0,7.3,2.6
13081,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-25,9.2,0.0,8.0,2.6
13082,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-26,0.1,0.0,5.7,1.7
13083,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-27,2.1,0.0,3.1,-2.1
13084,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-28,2.8,0.0,8.1,1.4
13085,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-29,1.7,0.0,9.2,2.1
13086,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-30,0.0,0.0,7.4,0.1
13087,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-10-31,0.0,0.0,5.9,-5.0
13088,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-01,0.0,0.0,4.0,-1.4
13089,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-02,2.5,0.0,7.5,-1.6
13090,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-03,0.0,0.0,10.9,5.3
13091,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-04,0.0,0.0,9.0,3.1
13092,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-05,0.9,0.0,11.3,6.4
13093,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-06,0.0,0.0,11.9,10.8
13094,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-07,1.3,0.0,12.5,9.9
13095,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-08,0.0,0.0,10.4,-1.6
13096,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-09,0.0,0.0,5.5,-4.1
13097,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-10,1.2,0.0,8.7,0.2
13098,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-11,5.1,0.0,11.4,4.7
13099,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-12,4.9,0.0,9.3,1.9
13100,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-13,2.0,0.0,5.8,1.3
13101,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-14,1.1,0.0,4.0,0.9
13102,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-15,0.5,0.0,3.7,-1.5
13103,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-16,0.2,0.0,7.9,1.4
13104,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-17,0.0,0.0,9.5,3.0
13105,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-18,6.1,0.0,5.9,2.7
13106,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-19,5.3,0.0,6.8,2.5
13107,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-20,1.6,0.0,6.6,2.6
13108,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-21,2.3,0.0,6.0,1.1
13109,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-22,0.1,0.0,3.9,-1.1
13110,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-23,2.3,0.0,4.0,-2.0
13111,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-24,2.7,0.0,8.4,3.2
13112,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-25,10.4,0.0,9.8,6.0
13113,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-26,3.9,0.0,11.8,3.3
13114,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-27,4.4,0.0,6.9,1.3
13115,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-28,1.7,0.0,8.4,1.3
13116,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-29,0.0,0.0,3.8,0.3
13117,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-11-30,0.0,0.0,5.5,-0.1
13118,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-01,0.1,0.0,9.2,2.7
13119,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-02,4.7,0.0,7.5,1.7
13120,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-03,0.3,0.0,12.0,3.5
13121,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-04,4.9,0.0,7.2,1.7
13122,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-05,0.0,0.0,7.7,-0.1
13123,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-06,0.0,0.0,3.4,-1.9
13124,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-07,0.0,0.0,2.3,-0.9
13125,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-08,0.0,0.0,3.3,1.4
13126,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-09,0.0,0.0,3.7,1.9
13127,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-10,0.0,0.0,3.9,2.4
13128,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-11,12.1,0.0,3.2,2.4
13129,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-12,2.5,0.0,5.3,2.0
13130,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-13,8.2,0.0,5.0,1.4
13131,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-14,0.8,0.0,8.8,2.4
13132,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-15,0.0,0.0,8.1,1.8
13133,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-16,0.0,0.0,4.2,-2.0
13134,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-17,0.0,0.0,3.4,-2.8
13135,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-18,0.0,0.0,2.4,-3.0
13136,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-19,7.2,0.0,4.0,-1.0
13137,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-20,13.5,0.0,3.2,0.3
13138,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-21,0.0,10.0,1.7,0.4
13139,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-22,0.0,0.0,0.4,-2.3
13140,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-23,0.0,0.0,-2.0,-5.8
13141,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-24,0.0,0.0,-2.6,-8.4
13142,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-25,0.0,0.0,-5.3,-10.9
13143,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-26,0.0,0.0,-3.6,-12.0
13144,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-27,0.0,0.0,1.0,-7.8
13145,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-28,0.0,0.0,-2.5,-9.5
13146,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-29,0.0,0.0,-3.2,-5.5
13147,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-30,0.2,0.0,-0.4,-3.3
13148,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1992-12-31,0.0,0.0,-0.7,-3.2
13149,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-01,0.1,0.0,-2.7,-10.0
13150,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-02,0.0,0.0,-7.2,-12.6
13151,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-03,0.0,0.0,-9.6,-14.8
13152,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-04,0.0,0.0,-7.9,-15.9
13153,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-05,1.6,0.0,0.6,-11.9
13154,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-06,7.6,0.0,4.7,0.2
13155,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-07,0.4,0.0,6.1,1.0
13156,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-08,0.3,0.0,8.0,0.0
13157,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-09,2.4,0.0,5.9,-1.6
13158,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-10,0.3,0.0,9.6,5.8
13159,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-11,4.8,0.0,11.3,8.9
13160,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-12,10.9,0.0,9.4,2.4
13161,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-13,1.9,0.0,7.0,2.0
13162,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-14,0.5,0.0,13.0,4.6
13163,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-15,0.0,0.0,7.5,-0.7
13164,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-16,0.0,0.0,12.3,7.2
13165,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-17,0.0,0.0,12.9,7.0
13166,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-18,0.0,0.0,9.3,2.1
13167,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-19,0.9,0.0,6.4,-0.2
13168,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-20,1.1,0.0,9.5,4.5
13169,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-21,0.4,0.0,10.8,6.2
13170,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-22,0.7,0.0,13.5,4.4
13171,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-23,2.0,0.0,6.9,3.4
13172,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-24,7.1,0.0,11.4,3.8
13173,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-25,2.0,0.0,6.4,0.6
13174,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-26,6.1,0.0,2.8,-0.1
13175,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-27,0.1,20.0,2.8,-4.6
13176,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-28,0.1,20.0,0.7,-3.8
13177,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-29,0.0,10.0,-0.9,-4.1
13178,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-30,0.0,10.0,-0.7,-7.4
13179,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-01-31,0.0,10.0,1.7,-9.0
13180,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-01,0.0,0.0,-0.3,-9.1
13181,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-02,0.0,0.0,-0.1,-7.2
13182,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-03,0.0,0.0,0.1,-3.2
13183,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-04,0.0,0.0,5.7,-5.5
13184,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-05,1.4,0.0,1.5,-1.5
13185,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-06,4.5,0.0,3.8,1.4
13186,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-07,0.0,0.0,4.0,-0.9
13187,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-08,0.1,0.0,4.0,-1.6
13188,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-09,0.2,0.0,3.8,2.0
13189,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-10,0.0,0.0,2.3,0.0
13190,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-11,0.0,0.0,0.9,-1.0
13191,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-12,0.0,0.0,7.4,-1.0
13192,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-13,0.0,0.0,0.1,-1.3
13193,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-14,0.0,0.0,2.8,-1.0
13194,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-15,0.3,0.0,4.5,-1.0
13195,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-16,5.0,0.0,0.6,-2.6
13196,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-17,2.2,20.0,6.7,0.1
13197,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-18,0.6,0.0,3.8,-2.9
13198,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-19,2.4,0.0,4.6,2.4
13199,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-20,6.6,0.0,5.1,0.0
13200,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-21,3.8,20.0,1.5,-3.3
13201,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-22,0.0,30.0,-1.6,-6.5
13202,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-23,0.1,20.0,-0.4,-6.8
13203,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-24,1.2,20.0,0.5,-2.1
13204,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-25,0.2,40.0,-0.7,-1.6
13205,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-26,0.0,50.0,1.8,-4.4
13206,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-27,0.4,30.0,3.9,-7.1
13207,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-02-28,0.0,10.0,1.8,-3.8
13208,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-01,0.0,0.0,5.3,-1.1
13209,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-02,0.0,0.0,2.0,-2.3
13210,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-03,0.4,0.0,-1.5,-5.7
13211,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-04,0.0,10.0,-0.3,-5.1
13212,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-05,0.8,0.0,1.5,-7.1
13213,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-06,0.0,0.0,7.0,-0.5
13214,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-07,0.0,0.0,6.6,0.0
13215,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-08,0.0,0.0,3.7,-4.0
13216,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-09,0.0,0.0,5.0,-5.0
13217,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-10,0.0,0.0,10.1,-4.5
13218,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-11,0.0,0.0,6.5,0.0
13219,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-12,0.0,0.0,8.3,-3.2
13220,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-13,0.0,0.0,13.7,1.0
13221,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-14,0.5,0.0,15.5,0.7
13222,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-15,2.5,0.0,15.5,3.0
13223,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-16,1.6,0.0,16.8,6.4
13224,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-17,0.8,0.0,10.1,7.0
13225,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-18,0.7,0.0,11.7,9.9
13226,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-19,0.0,0.0,10.0,2.2
13227,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-20,0.0,0.0,11.2,2.9
13228,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-21,0.0,0.0,16.5,-0.4
13229,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-22,0.6,0.0,16.3,6.6
13230,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-23,1.0,0.0,10.4,3.6
13231,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-24,0.0,0.0,9.5,1.0
13232,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-25,0.5,0.0,6.6,-0.3
13233,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-26,0.0,0.0,7.0,-1.1
13234,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-27,0.9,0.0,4.6,-3.1
13235,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-28,0.1,10.0,5.1,-1.1
13236,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-29,0.0,0.0,4.4,-1.4
13237,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-30,0.0,0.0,3.4,-0.6
13238,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-03-31,0.1,0.0,8.4,-3.7
13239,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-01,0.0,0.0,12.5,3.0
13240,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-02,0.0,0.0,12.4,0.5
13241,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-03,0.0,0.0,7.6,2.5
13242,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-04,0.5,0.0,11.2,4.5
13243,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-05,2.3,0.0,11.0,1.7
13244,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-06,1.1,0.0,13.0,4.7
13245,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-07,7.3,0.0,10.4,5.4
13246,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-08,0.1,0.0,9.0,4.1
13247,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-09,0.0,0.0,6.0,0.7
13248,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-10,0.0,0.0,7.2,-3.4
13249,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-11,0.0,0.0,9.0,-3.4
13250,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-12,0.0,0.0,11.2,-1.0
13251,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-13,0.0,0.0,12.5,-0.3
13252,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-14,0.9,0.0,15.6,3.5
13253,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-15,0.0,0.0,15.5,4.8
13254,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-16,0.0,0.0,15.1,1.1
13255,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-17,1.2,0.0,17.3,2.7
13256,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-18,4.7,0.0,14.6,8.4
13257,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-19,0.0,0.0,12.2,5.2
13258,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-20,0.0,0.0,13.0,0.6
13259,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-21,0.0,0.0,23.2,5.1
13260,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-22,0.0,0.0,23.6,9.6
13261,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-23,0.0,0.0,20.5,10.0
13262,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-24,0.0,0.0,26.3,10.1
13263,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-25,0.0,0.0,25.8,12.3
13264,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-26,0.0,0.0,27.4,12.6
13265,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-27,0.0,0.0,27.2,11.3
13266,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,1993-04-28,0.0,0.0,27.5,11.4
